UniqueCount	AmbigCount
0	0
22	0
15	17
12	0
0	17
0	3
0	9
0	4
0	12
1	4
3	7
1	4
0	3
0	0
9	63
1	5
0	63
0	30
0	24
0	10
0	11
0	38
0	3
0	29
2	39
1	16
0	40
0	0
3	0
0	0
8	9
0	9
0	0
4	0
0	0
12	2
0	4
0	4
0	4
0	4
0	0
0	4
0	0
3	0
3	5
3	1
0	0
6	95
3	0
3	60
8	66
0	98
5	22
0	4
8	26
13	0
0	5
0	0
0	5
1	0
1	0
14	30
5	38
0	20
0	0
0	38
0	13
0	13
0	22
47	47
16	47
0	0
0	0
0	18
0	15
9	12
0	0
13	0
7	4
9	4
0	1
0	0
0	1
0	1
31	1
0	0
1	0
25	0
8	0
11	1
2	0
83	245
3	245
0	245
27	15
0	15
0	25
1	10
5	74
30	71
0	10
0	16
6	10
0	16
12	50
9	63
3	63
0	0
0	0
0	46
0	8
23	16
0	0
0	46
16	524
8	524
14	0
3	1
0	1
0	0
0	1
0	0
0	0
1	0
11	0
13	75
0	75
1	0
9	87
0	87
2	6
11	49
24	49
0	2
0	2
0	36
0	18
0	5
0	62
8	2
0	2
0	64
0	64
0	76
0	18
0	40
0	74
8	3
2	57
3	0
0	0
0	11
0	4
1	15
0	0
1	2
0	2
18	0
0	0
0	0
0	3
0	0
0	3
4	0
0	0
0	18
0	0
0	18
0	1
0	4
6	4
7	0
9	0
3	0
19	46
0	18
14	60
1	10
2	12
1	14
0	15
0	0
70	49
0	0
0	0
0	0
1	22
35	22
491	32
13	9
4	0
4	0
9	9
1	18
43	19
0	24
0	13
0	17
0	25
0	22
0	30
0	24
0	17
0	0
16	0
0	4
0	0
0	4
0	0
0	0
2	0
0	7
0	20
0	24
0	2
0	10
0	16
3	79
128	80
0	5
0	36
0	28
1	16
2	9
18	0
0	0
22	0
1	0
0	0
0	0
0	0
0	1
0	0
0	0
24	15
1	7
2	66
0	0
0	77
0	4
4	64
3	1
0	64
1	14
0	74
0	0
0	15
0	27
8	4
0	0
0	8
0	1
14	0
2	0
0	7
0	0
0	26
0	1
0	26
3	0
15	2
0	13
0	8
2	10
0	6
0	4
4	0
0	92
1	92
0	82
3	83
1	52
8	52
0	0
0	0
0	2
0	2
0	7
3	20
0	20
4	0
8	0
5	5
1	38
0	56
0	53
0	31
2	1
6	61
2	76
11	0
1	43
4	96
0	96
0	94
1	0
0	0
1	0
17	0
1	0
0	5
8	12
0	16
0	1
0	5
5	5
1	7
0	0
0	1
12	7
32	7
13	53
0	128
11	16
0	44
15	84
0	113
60	75
0	1
5	0
0	6
17	2
20	65
0	8
2	80
0	5
2	3
41	74
23	74
0	46
1	2
3	3
3	0
0	3
16	3
0	0
0	0
0	0
0	0
0	0
1	0
3	0
0	0
3	0
0	0
0	0
0	0
1	0
0	0
1	0
2	4
3	0
0	0
0	0
0	0
0	0
0	0
0	2
0	9
0	4
2	5
0	1197
37	1145
0	2
10	439
0	622
0	5
0	0
0	1
0	3
0	3
0	2
0	0
0	6
7	36
2	23
1	33
0	0
0	3
3	0
0	44
3	0
0	7
0	122
0	124
0	117
2	0
972	482
0	482
1	3
8	3
6	0
0	22
0	2
0	22
0	0
0	6
0	0
1	0
9	6
0	14
0	10
2	14
1	0
2	59
0	66
0	66
5	1
11	0
0	0
8	3
3	0
2	30
0	164
0	67
0	169
0	69
1	113
123	25
1	34
2	127
1	175
0	175
0	0
1	0
2	23
31	23
87	2
0	2
10	2
0	2
0	9
0	17
0	0
0	8
0	106
0	100
0	92
3	92
0	84
0	28
0	69
4	7
0	24
0	84
0	3
0	78
0	0
105	89
11	89
5	0
6	18
0	19
0	30
0	19
0	0
10	135
0	135
1	24
16	0
0	46
2	23
0	344
0	298
0	361
0	194
0	336
0	306
0	289
0	1
5	0
0	353
2	198
4	198
8	9
0	924
0	847
0	777
0	931
0	920
0	858
0	412
0	103
0	0
3	144
0	155
0	24
0	15
0	40
0	17
0	40
0	17
5	0
15	0
6	0
0	0
0	0
0	0
0	4
2	0
0	17
0	17
0	19
0	7
8	4
1	3
0	17
11	7
3	2
11	0
0	17
3	17
90	0
15	0
0	22
0	26
0	11
0	26
0	8
0	47
0	4
0	47
0	0
15	1
40	7
1	17
0	19
0	11
0	21
0	14
0	7
0	5
0	7
2	5
0	0
3	0
4	14
0	14
0	37
0	42
10	20
0	3
0	3
0	0
5	0
0	1
2	6
1	7
0	6
0	1
104	37
0	37
4	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	123
8	82
4	78
3	125
0	13
1	19
0	101
0	62
0	76
0	126
0	78
5	33
7	12
0	1572
8	108
0	1621
11	295
25	237
27	1033
36	1033
1	230
19	215
0	16
0	731
49	1769
4	0
7	3
8	82
0	40
23	0
0	161
0	119
5	198
12	200
0	211
15	121
0	66
0	10
2	198
0	11
0	20
7	23
8	11
0	2
7	25
67	14
3	0
25	1
299	0
44	20
0	20
24	0
0	0
0	1075
0	45
0	18
0	142
2	19
0	1047
0	1063
0	867
0	2
0	0
0	9
0	2
0	10
0	16
0	9
1	0
0	19
0	19
2	8
0	8
0	3
0	0
8	8
0	0
4	0
0	1
0	1
0	89
6	44
0	101
5	96
0	13
2	44
0	96
0	11
0	54
0	5
11	67
0	1
2	17
0	0
0	7
0	7
0	5
6	6
592	102
21	97
16	1
0	152
7	59
52	1
0	211
0	21
15	120
5	130
0	0
0	0
3	0
27	6
7	6
0	0
0	0
0	0
5	1
0	0
0	24
0	25
1	2
0	34
0	38
0	36
2	25
0	38
3	25
1	23
0	37
2	0
29	55
50	56
15	0
0	0
1	6
0	6
5	0
0	0
0	59
0	62
0	5
0	3
0	3
3	3
0	1
0	3
1	0
21	0
8	12
0	57
0	80
0	91
21	18
128	107
13	92
8	5
128	30
0	18
1	0
3	0
2	0
1	0
2	0
6	0
1	14
0	38
0	215
1	2
1	0
7	150
0	215
0	13
0	43
6	47
7	42
1	16
0	7
0	0
0	0
0	6
1	7
5	86
0	20
0	10
25	91
0	0
30	0
6	0
0	0
5	0
1	0
82	7
0	0
11	64
3	64
3	20
0	47
37	46
0	1
0	16
0	16
0	0
0	16
0	11
3	1
0	0
0	163
9	163
0	23
234	21
120	139
0	76
0	76
1	80
20	80
6	139
18	1
0	0
0	41
0	28
16	42
1	8
0	0
0	1
0	1
967	92
7	92
13	0
15	0
7	6
12	6
0	39
1	68
0	16
4	84
1	39
0	5
1	32
11	111
0	87
3	51
3	2
0	15
0	20
16	8
0	1
0	13
3	16
0	13
0	0
0	12
0	0
0	16
19	4
0	0
0	3
15	3
0	0
4	0
18	58
0	58
20	58
0	58
0	22
56	22
0	0
0	40
18	40
22	0
6	1
0	0
0	18
2	92
0	0
0	3
0	3
0	15
13	21
1	2
0	92
0	2
0	13
0	14
0	4
5	15
0	0
6	216
0	149
1	334
0	0
8	0
0	78
1	128
0	145
0	323
0	13
5	0
2	33
316	35
3	225
0	219
6	221
0	218
0	215
9	219
0	8
0	8
0	8
1	6
0	6
0	0
3	0
21	0
1	15
0	15
0	0
4594	1384
67	369
291	999
47	124
2	161
0	223
0	598
0	720
14	18
0	279
0	691
0	184
0	716
1	0
0	273
3	6
12	458
13	446
0	164
2	0
4	293
164	0
21	0
0	0
136	0
0	0
0	0
11	2
7	0
3	0
0	0
7	0
0	0
0	9
4	0
0	3
1	0
0	0
0	0
0	0
0	0
35	0
4	0
1	0
0	3
0	34
10	23
1	0
1	57
0	0
3	0
0	1
0	0
0	1
0	1
0	1
0	0
3	0
5	1
3	0
0	10
0	0
4	10
0	0
0	0
0	0
1	0
0	1
60	0
0	4
5	14
3	82
0	14
24	25
0	68
2	28
0	82
0	189
0	4
0	4
6	188
0	173
3	11
0	179
1	4
0	4
0	0
20	45
0	13
0	79
6	72
0	0
0	0
0	0
5	45
3	2
0	193
60	238
0	2
2	0
0	45
518	45
277	136035
84	100068
4	18502
33	121638
838	124720
19	6185
0	48
0	29
2	23
0	30
0	5
4	51
0	4
8	12
0	0
22	15
2634	9
0	9
7	0
3	0
48	0
0	38
0	36
0	28
1	29
0	27
19	19
0	57
2	56
1	10
0	48
3	89
2	45
0	45
11	101
8	0
0	2
19	496
0	4
3	0
4	28
0	45
5	50
0	2
98	186
5	912
20	52
1	1
0	14
4	34
0	1
2	51
1	0
8	25
13	174
0	1051
5	97
0	50
2	44
2	44
24	3
268	234
3	1
0	8
31	27
0	18
0	27
2	0
0	0
0	0
0	0
0	0
2	33
1	18
0	33
0	0
0	0
0	0
0	0
4	0
1	0
6	22
21	22
40	0
33	0
5	178
0	168
14	33
0	134
0	29
4	205
0	13
0	13
0	130
0	34
0	130
0	94
0	11
13	100
8	55
0	40
0	9
0	14
0	11
5	0
3	3
0	2
0	9
45	35
0	35
0	0
116	17
617	18
0	0
0	3
0	105
0	95
0	95
1	78
0	99
0	16
8	15
5	16
19	1
0	0
0	30
0	30
0	13
0	30
0	0
0	0
1	68
0	68
0	0
0	34
0	0
4	43
2	87
0	14
0	5
6	8
29	1
0	46
111	0
2	96
10	96
234	96
5	2
13	79
7	59
0	29
16	2
0	98
0	96
23	12
1	11
0	7
10	0
3	0
0	0
0	13
0	12
0	8
2	13
0	11
0	0
1	0
3	0
5	0
636	3546
2127	2551
6	1
1	0
33	0
7	11
5	3538
4	667
243	1315
120	917
130	905
12	1012
1	203
259	467
125	700
1	98
8	254
26	119
1	116
91	5
0	4
25	1448
0	1496
53	1333
6	29
0	14
0	29
0	14
1	17
0	2
0	4
0	21
0	28
0	29
0	27
0	2
0	21
0	19
5	19
33	0
17	2
4	0
0	10
0	9
0	10
4	119
0	0
89	119
0	0
0	129
0	143
0	91
0	0
1	143
8	198
360	202
0	3
0	3
0	0
0	0
0	0
3	0
0	0
8	0
6	3
4	2
11	12
0	0
2	0
2	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
23	2
0	0
0	0
0	0
0	51
0	82
1	23
0	77
0	14
4	2
0	64
0	3
1	25
0	596
3	30
1	31
1	247
10	6
0	31
2	38
0	751
0	0
0	0
46	4
0	12
0	5
0	0
4	5
0	0
10	8
5	8
0	19
0	0
10	12
4	12
0	8
0	8
0	20
0	4
0	3
3	0
140	0
0	404
4	385
3	39
4	0
0	267
3	385
0	505
0	313
0	177
0	306
3	318
97	495
5	99
0	99
6	79
4	0
54	107
6	64
0	43
2	0
3	0
4	0
0	0
0	0
13	0
0	4
0	4
1	0
0	13
1	20
0	21
1	22
0	28
0	44
0	60
0	4
0	37
1	67
0	45
0	81
3	0
1	0
0	46
1	70
14	60
0	65
0	71
44	512
1	398
36	512
9	3
0	82
0	14
0	68
9	0
0	68
5	50
0	6
0	50
0	24
0	24
29	10
1	10
0	0
2	0
4	0
0	0
0	3
0	3
0	0
3	0
0	2
0	2
11	1
0	0
0	0
0	173
102	146
1	36
0	26
0	96
1	20
0	100
0	4
2	4
29	0
0	2
0	2
2	0
1	0
0	0
9	1
7	10
21	21
15	1
17	24
9	0
4	0
8	2
0	0
0	0
0	0
49	0
17	0
5	7
0	4
0	0
0	4
5	4
0	7
0	9
0	0
0	13
1	5
8	91
0	4
14	105
0	37
1	93
6	2
0	0
0	0
5	6
2	2
3	8
0	6
0	38
1	0
0	18
3	42
9	128
0	832
1	57
4	44
0	57
112	767
6	29
7	730
5	0
1	9
0	931
22	85
0	925
0	28
8	11
186	29
3	35
0	41
0	40
8	3
28	0
2	2
0	0
36	17
0	17
0	0
0	17
0	0
26	0
10	0
9	0
0	0
27	4
0	0
0	0
30	0
2	0
0	0
0	0
0	0
0	0
3	9
0	8
5	0
0	0
0	0
0	0
40	35
3	35
0	741
0	744
0	1017
0	982
0	787
0	990
0	980
0	993
0	16
0	770
0	1020
0	983
0	767
0	622
0	790
