UniqueCount	AmbigCount
6	0
1	0
4	30
0	0
0	30
0	0
4	8
0	1
0	10
0	1
0	3
1	0
0	0
1	0
2	52
2	6
1	52
0	23
0	23
0	4
0	2
0	32
0	2
0	14
0	6
0	2
0	21
0	0
1	0
0	0
5	15
0	14
6	0
1	0
0	0
5	4
0	2
0	2
0	0
0	1
0	0
0	2
0	0
0	0
5	0
0	0
0	0
4	63
0	0
4	24
2	37
0	68
1	11
0	0
7	11
6	0
0	2
0	2
0	2
0	0
0	0
8	53
3	35
0	30
0	0
0	34
2	14
0	21
0	44
16	28
40	30
2	0
8	4
0	9
0	9
17	6
7	0
0	0
0	3
7	8
0	9
0	0
0	9
0	0
48	4
0	4
7	0
12	0
0	0
8	0
0	0
35	76
11	76
1	76
55	48
2	48
0	16
0	4
3	34
16	32
0	12
0	12
0	12
0	12
1	65
23	110
3	110
0	0
0	0
0	64
0	23
2	9
0	0
0	71
20	328
0	326
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
19	67
0	67
0	0
3	69
0	69
3	8
5	25
9	25
0	2
0	0
0	37
0	31
0	22
0	57
0	4
0	0
0	50
0	51
0	72
0	31
1	32
0	79
0	11
0	33
0	0
0	0
0	0
0	0
2	3
0	0
2	1
0	1
3	2
0	0
2	2
9	1
0	0
0	1
0	0
3	0
0	4
8	1
2	4
0	0
0	3
0	3
0	0
2	0
0	0
50	191
0	137
4	190
0	11
2	68
0	15
0	80
0	0
210	248
0	0
0	0
0	0
0	14
25	14
287	23
4	25
0	1
0	1
56	26
3	38
44	38
0	6
0	6
0	6
0	6
0	9
0	14
0	6
0	1
0	0
25	0
0	2
0	0
0	2
0	0
2	0
0	0
0	4
0	18
0	20
1	2
0	13
0	18
1	19
22	21
0	2
0	19
0	14
2	10
1	5
17	0
12	0
3	0
0	0
0	1
0	1
0	6
0	6
0	6
0	0
0	1
0	29
0	203
0	5
0	179
0	22
0	174
0	1
1	179
0	4
0	170
0	1
0	1
0	8
2	5
0	1
0	3
0	1
29	0
4	0
0	3
3	0
0	3
0	3
0	3
0	0
2	1
0	15
11	2
39	15
0	1
0	0
0	0
0	38
0	38
0	29
11	34
18	44
7	44
0	0
0	0
0	0
0	0
0	2
0	1
0	3
0	0
11	0
2	8
3	19
0	18
0	31
0	14
0	2
3	25
0	37
5	0
1	10
13	27
0	30
0	25
0	0
0	4
0	4
0	0
3	0
0	5
2	6
0	6
0	5
0	2
0	5
1	5
0	1
0	3
34	11
30	11
36	26
0	72
6	13
1	17
15	45
0	71
50	33
0	0
1	0
0	5
6	4
5	36
0	1
0	41
8	4
0	0
45	28
5	26
1	16
1	0
0	1
1	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
1	0
0	0
2	0
0	0
0	0
0	0
2	2
0	0
0	1141
46	1079
0	2
0	458
1	618
0	3
0	6
0	9
0	8
0	3
0	2
0	0
0	2
14	62
1	40
0	52
0	0
0	10
0	0
0	65
0	3
0	11
5	163
0	163
0	156
2	2
1063	490
0	492
9	20
7	20
1	0
0	17
4	7
3	12
0	1
0	4
0	1
1	0
14	5
0	14
0	12
1	14
0	0
1	76
4	99
0	99
0	4
1	0
0	0
1	0
0	0
0	12
0	75
0	39
0	79
1	39
0	46
49	12
0	12
2	68
2	110
0	110
0	3
3	3
9	184
84	184
64	2
4	2
2	2
0	3
0	5
0	10
0	0
0	5
0	128
0	103
0	115
0	139
0	109
0	32
0	121
6	0
0	41
0	109
0	0
0	129
0	0
194	117
11	117
0	0
0	2
0	5
0	5
0	5
0	0
34	194
5	194
1	43
16	0
6	65
0	27
0	388
0	347
0	393
0	193
0	402
0	333
0	328
0	2
9	2
0	407
2	187
3	187
7	1
0	880
0	818
0	708
0	849
0	875
0	792
0	319
0	61
0	0
3	66
0	77
0	14
0	15
0	34
0	12
1	34
0	12
7	0
0	0
2	3
0	0
0	0
0	3
0	0
0	0
4	21
0	23
0	26
0	3
4	8
0	1
0	24
0	3
0	0
2	0
0	2
0	2
17	0
3	0
1	16
0	13
0	4
0	13
0	7
0	22
1	0
0	22
0	0
2	0
29	1
1	4
0	5
0	2
0	5
0	4
0	0
0	0
0	0
0	12
0	3
2	0
0	27
0	27
0	60
0	73
1	26
0	3
0	3
5	0
0	0
0	3
0	6
6	9
0	6
0	3
244	22
0	22
1	0
0	0
0	0
0	0
0	0
0	3
0	3
11	0
0	0
0	115
9	78
0	63
4	106
0	19
2	28
1	95
0	66
0	64
0	115
0	71
1	37
0	12
0	2265
1	143
0	2297
12	361
20	308
38	1332
35	1334
0	221
13	210
0	15
5	1145
79	2436
1	0
8	4
0	23
0	37
12	2
0	75
0	71
5	255
26	253
0	272
0	165
0	72
0	16
5	255
0	10
0	4
0	5
0	4
0	0
4	6
185	11
0	0
8	0
392	3
63	8
0	5
25	0
0	0
0	798
0	47
0	25
0	115
2	27
0	756
0	751
3	670
0	0
0	0
0	8
0	3
0	3
0	5
1	5
0	0
0	21
0	21
5	19
0	12
0	6
0	7
2	12
0	7
1	2
3	4
0	4
1	99
4	43
0	110
1	92
0	23
0	45
0	106
0	11
1	89
0	6
23	93
1	7
2	18
1	1
0	12
5	2
0	7
0	10
1115	206
126	206
69	12
0	613
12	154
16	0
0	1220
0	212
270	768
74	925
1	0
0	0
13	2
7	0
9	13
0	0
0	0
0	0
4	2
0	0
0	8
1	9
1	5
0	4
0	9
0	6
1	9
0	9
0	9
0	7
0	6
6	0
8	6
5	5
12	0
0	0
2	10
0	10
36	2
2	0
0	39
0	49
0	11
0	6
0	22
4	22
0	1
0	1
3	2
108	3
2	7
0	72
1	98
0	112
55	67
75	78
8	69
1	7
41	23
0	67
21	0
0	0
0	0
0	0
0	0
5	0
0	5
1	100
3	341
0	3
1	0
13	271
0	346
0	7
0	16
0	20
5	16
0	7
0	3
0	0
0	0
0	0
0	0
2	100
0	20
0	0
5	105
0	0
27	0
3	0
1	1
9	0
1	0
