UniqueCount	AmbigCount
0	0
3	0
1	30
11	0
0	30
0	6
5	14
0	0
0	19
0	0
1	5
0	8
2	6
0	0
2	94
11	8
0	94
0	33
0	17
0	2
0	11
0	34
0	0
1	20
2	33
3	29
0	35
1	0
4	0
2	0
0	14
0	14
0	0
12	0
0	0
12	0
0	6
0	6
0	6
0	0
0	0
0	6
3	0
0	0
2	0
2	0
0	0
8	126
0	0
4	63
6	88
0	137
3	3
4	8
3	11
22	0
0	8
0	4
0	8
0	0
1	0
0	2
9	48
0	18
6	0
0	48
0	14
5	17
0	1
1	45
36	45
0	3
0	0
0	30
1	24
21	30
0	0
12	0
0	1
5	4
0	7
0	0
0	7
0	0
32	6
0	0
1	0
1	0
5	0
0	6
0	0
50	185
9	185
9	185
69	32
0	32
1	6
2	27
1	58
28	52
0	17
7	26
0	17
0	26
2	21
1	28
0	28
0	0
0	1
0	52
0	5
27	10
0	0
0	52
30	636
12	636
21	0
0	4
0	4
1	0
0	1
0	0
0	0
7	0
0	0
24	52
0	52
0	0
0	31
0	31
0	3
9	21
3	21
0	0
0	1
2	30
0	39
0	24
0	68
2	3
0	1
0	69
3	50
0	85
0	39
1	38
0	84
28	22
0	56
5	0
2	0
1	12
0	18
5	30
0	0
2	12
0	12
0	5
0	5
0	10
10	3
0	0
0	3
0	5
0	5
0	6
2	0
0	6
0	0
0	0
0	0
0	3
0	0
6	0
5	64
0	3
18	88
0	20
1	16
4	32
0	16
0	1
67	51
3	0
0	6
0	6
0	0
0	0
2	0
28	77
1	0
0	0
49	76
0	0
16	0
1	23
0	8
0	19
0	22
0	7
1	12
0	22
0	19
0	0
4	0
2	1
0	0
0	1
0	0
12	1
0	1
0	3
0	23
0	32
0	0
0	24
0	23
0	0
0	0
0	7
0	30
0	17
0	21
0	2
7	0
6	0
33	0
3	0
0	1
4	1
0	9
0	0
0	9
0	0
7	3
0	10
0	18
0	2
0	18
0	3
0	8
5	0
0	12
5	10
0	7
0	4
0	3
0	5
0	7
0	0
0	0
1	4
9	0
3	0
0	18
0	0
0	57
0	6
6	57
2	0
6	9
0	17
15	11
7	5
0	2
4	12
0	0
0	122
2	122
0	115
0	116
3	25
0	25
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	0
0	0
2	24
0	30
0	27
5	33
0	13
5	15
0	40
2	43
4	0
1	26
2	62
0	65
0	62
5	0
0	0
0	0
16	1
1	0
0	26
3	0
0	3
0	25
0	6
3	7
0	7
0	6
0	23
1	8
48	8
0	59
0	135
19	16
5	67
20	106
0	127
18	79
0	7
6	7
1	24
10	7
7	66
0	8
17	73
0	7
0	0
9	16
11	16
6	7
1	0
8	3
0	0
0	2
14	2
0	0
1	0
3	0
0	0
0	0
5	0
2	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
2	0
2	0
0	0
0	0
0	0
0	0
0	0
0	2
0	7
0	4
2	3
0	872
28	789
0	2
4	307
0	467
0	2
0	11
9	14
0	15
0	4
0	3
0	0
0	3
15	30
1	27
0	27
0	0
0	3
0	0
3	70
0	0
0	14
0	170
6	179
0	171
0	0
1061	606
0	606
4	7
5	7
8	0
0	16
0	11
0	5
1	0
0	2
0	0
0	0
10	2
0	2
2	0
0	2
0	0
0	68
1	100
2	100
2	4
8	1
0	0
24	0
0	0
10	40
0	122
0	58
0	126
0	61
0	73
130	33
0	33
0	102
10	160
0	160
0	0
2	0
16	11
13	11
0	0
0	1
0	0
6	27
0	29
1	32
1	0
0	7
0	139
2	125
0	129
0	130
3	120
0	58
8	86
0	5
0	23
0	117
3	5
0	125
0	5
48	89
12	89
0	0
6	3
0	10
0	10
0	10
0	0
20	145
0	140
0	11
26	0
0	6
1	29
0	463
0	440
0	464
1	285
0	453
0	450
0	449
0	1
0	1
0	454
4	208
1	208
9	1
0	890
0	911
0	702
0	853
0	890
0	874
0	347
0	47
8	0
11	44
0	73
0	28
0	16
0	47
3	10
0	47
0	16
0	0
0	0
2	5
0	0
0	1
0	4
0	0
0	0
0	15
1	12
0	17
0	8
0	5
0	1
0	18
1	8
0	0
0	0
0	1
0	1
10	1
0	0
0	27
0	66
0	40
0	55
0	27
2	93
2	19
0	82
0	3
11	7
55	1
0	5
0	16
0	20
0	28
0	43
0	2
0	6
0	4
0	18
2	9
15	0
4	43
0	43
0	75
0	98
5	26
1	1
0	1
0	0
0	1
0	0
1	0
0	0
0	0
0	0
60	50
8	50
23	2
0	0
11	0
0	0
0	0
4	0
1	0
1	1
0	0
0	220
10	151
0	146
16	215
0	33
5	42
5	197
3	126
0	143
8	226
0	155
10	82
8	15
1	234
1	14
0	248
0	81
6	26
35	188
29	188
0	18
18	18
0	0
0	109
30	236
12	0
1	0
0	3
0	15
6	0
0	24
0	23
1	364
13	367
0	387
0	260
0	143
1	10
2	364
0	2
0	13
0	34
2	26
0	7
7	20
34	0
3	0
0	0
179	0
47	22
0	22
49	0
0	0
0	953
0	72
8	41
0	208
0	39
