UniqueCount	AmbigCount
0	0
3	0
7	26
2	0
0	26
0	0
3	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
2	74
6	3
1	74
0	44
0	33
0	24
0	4
2	69
0	1
0	29
0	24
0	5
0	34
0	0
2	0
3	0
0	6
0	6
0	0
2	0
0	0
11	0
0	2
0	2
0	1
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
3	87
0	0
6	26
5	46
0	91
4	6
1	1
1	7
0	0
0	8
0	2
0	8
0	0
0	0
2	0
9	38
0	27
4	1
3	44
0	12
2	17
0	0
10	32
16	32
0	0
0	0
0	14
0	8
5	14
2	0
6	0
0	13
11	13
0	2
0	0
0	2
0	0
21	1
0	0
1	0
0	0
1	0
0	1
0	0
65	129
5	129
3	129
75	26
0	26
0	1
0	9
11	50
23	49
0	20
0	26
0	20
0	26
0	13
0	22
2	22
0	0
0	0
0	61
0	22
8	21
0	0
0	61
37	505
11	506
9	2
0	3
0	3
2	0
0	0
0	2
0	0
2	0
1	0
37	70
0	70
1	0
0	44
0	44
0	1
8	24
18	24
0	1
0	0
0	46
0	44
0	35
0	65
0	3
0	0
0	56
2	56
0	77
0	44
0	47
0	86
0	18
1	49
0	0
12	1
0	1
0	3
0	4
0	0
0	0
0	0
3	8
0	2
1	10
0	0
0	0
0	0
0	0
0	0
0	4
1	0
0	4
0	0
0	0
0	0
0	0
0	0
3	0
14	43
0	16
13	61
0	11
0	3
1	18
0	6
0	0
62	53
0	0
0	1
0	1
1	0
1	0
0	0
7	43
0	0
0	0
32	43
0	0
33	1
0	5
0	5
5	5
0	5
0	13
0	14
0	5
0	5
0	0
4	0
0	1
0	0
0	1
0	0
4	4
1	4
0	1
0	22
0	31
0	1
0	26
0	22
0	0
0	0
0	3
0	16
0	11
2	9
0	2
23	0
6	0
14	0
0	0
0	0
0	0
0	2
0	0
0	2
0	0
0	9
0	11
2	24
0	2
0	18
0	9
0	8
2	2
0	15
2	3
0	16
0	2
0	3
0	9
11	5
0	0
0	4
0	3
17	0
0	0
1	10
0	0
0	17
0	0
0	17
0	0
0	8
0	7
12	8
7	7
0	0
0	0
0	0
0	74
0	74
0	60
0	64
1	27
2	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	27
0	36
0	55
0	33
1	0
4	41
0	69
1	0
4	70
8	92
0	92
0	85
0	0
0	0
0	0
6	0
0	0
0	4
1	0
0	0
0	4
0	11
1	5
2	11
0	1
0	4
1	9
34	9
0	48
0	100
6	3
2	71
7	98
0	86
15	75
0	1
7	1
2	12
12	0
7	60
0	9
0	71
1	9
2	0
1	19
0	19
2	10
0	0
0	0
1	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
0	1
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
1	1
0	2
0	828
14	740
0	3
0	232
0	422
0	0
0	1
2	1
0	3
0	2
0	0
0	0
0	0
11	68
1	51
0	63
0	0
0	5
0	0
0	104
0	0
1	16
0	297
0	306
0	297
0	0
603	273
0	273
0	9
0	9
0	1
0	10
0	0
0	10
0	0
0	0
0	4
6	0
7	4
0	19
0	14
0	19
2	0
0	77
6	85
0	85
3	1
0	0
0	0
4	1
0	0
6	47
0	124
0	75
0	140
0	78
0	57
125	41
0	42
2	128
2	165
3	165
1	0
0	0
11	13
4	13
0	0
0	2
0	1
0	11
0	21
0	24
0	0
0	4
0	186
2	170
0	181
0	228
0	194
0	76
0	160
0	0
0	52
0	196
0	0
0	221
0	0
90	133
8	133
0	0
6	4
0	5
0	6
0	5
0	0
20	147
0	147
0	16
19	0
0	2
0	17
0	300
0	309
0	305
0	159
0	319
0	290
0	285
0	0
0	0
0	324
5	128
5	128
3	0
0	755
0	769
0	589
0	737
0	750
0	756
4	304
0	129
3	0
12	185
0	195
0	40
0	6
0	50
0	14
0	50
0	16
2	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	6
1	6
0	6
0	1
5	6
0	0
0	6
0	1
1	0
0	0
0	1
0	1
3	0
0	0
0	69
0	39
0	25
0	17
0	13
0	115
7	2
0	93
0	0
3	7
68	0
1	1
0	10
0	13
0	18
0	34
0	0
2	3
0	8
0	19
2	5
1	0
1	27
0	27
0	23
0	46
1	8
0	0
0	0
0	0
0	3
0	0
0	2
2	0
0	2
0	0
49	31
2	31
2	0
0	0
0	0
0	0
0	0
0	0
2	0
2	0
0	0
0	172
3	123
0	107
0	158
0	16
0	36
1	151
0	102
0	114
0	171
0	121
9	53
2	12
0	211
1	19
9	228
4	35
7	35
31	171
7	171
0	44
6	42
0	0
0	50
15	216
2	0
4	1
0	9
0	6
2	0
0	19
0	17
5	344
5	332
0	354
8	246
1	137
0	3
1	344
0	3
0	20
0	29
0	17
0	1
0	26
34	1
1	0
0	0
166	0
64	34
0	34
78	0
0	0
2	1007
0	76
0	25
0	236
1	25
