UniqueCount	AmbigCount
0	4
52	4
9	19
6	7
0	19
0	9
3	18
0	1
0	21
0	1
5	8
7	10
0	9
0	0
10	54
1	7
0	54
0	46
0	9
0	6
0	10
0	29
0	11
0	1
29	28
0	37
0	14
0	0
6	0
0	0
10	4
0	4
8	0
1	0
0	0
37	9
0	72
0	72
0	50
0	43
0	0
0	72
1	0
2	0
0	0
7	1
0	0
0	61
8	0
5	23
26	30
0	64
5	17
0	1
3	18
40	0
0	0
0	0
0	0
4	0
6	0
7	37
12	39
0	15
28	3
0	39
0	7
0	8
0	30
80	42
21	42
1	0
0	0
0	39
0	39
12	8
5	0
7	0
4	18
19	18
0	0
0	0
6	0
0	0
63	5
0	0
6	0
19	0
18	0
19	5
2	0
58	133
1	133
0	133
55	47
0	47
0	31
10	9
22	104
45	104
0	19
1	29
0	19
0	30
0	21
0	42
11	42
0	0
0	0
0	40
0	12
33	17
0	0
0	46
11	286
11	288
35	0
0	2
0	2
0	0
0	0
0	0
0	0
6	0
42	2
44	61
0	61
0	0
0	78
0	78
0	8
12	48
2	48
0	20
0	16
1	46
0	26
0	12
0	44
15	14
0	16
0	76
0	64
0	82
0	26
0	77
0	50
11	12
1	69
14	0
2	6
7	11
0	3
3	14
1	2
3	4
2	4
41	7
0	7
2	14
0	0
0	0
0	0
15	13
0	13
0	35
0	5
0	33
0	0
1	9
0	9
0	2
31	0
30	0
11	55
0	14
23	86
0	29
0	11
0	39
0	14
0	0
76	55
8	0
0	0
0	0
0	67
38	89
1209	84
45	7
9	0
14	0
25	7
0	3
13	3
0	40
1	32
0	33
0	41
0	8
0	18
0	40
0	39
0	0
64	0
0	4
0	0
5	4
2	0
2	5
0	5
0	0
0	8
0	10
0	0
0	5
0	8
16	168
342	170
8	7
0	16
4	18
1	5
0	5
32	0
4	0
37	0
4	0
0	26
0	26
0	9
0	9
0	9
0	0
52	25
0	21
7	57
0	1
0	58
0	3
9	56
10	0
0	56
4	20
0	81
0	0
0	8
0	12
0	4
0	4
0	0
9	3
10	2
0	0
5	24
0	0
0	30
5	14
0	30
3	0
34	5
0	18
4	19
37	16
0	14
6	2
2	0
0	50
