UniqueCount	AmbigCount
2	4
8	4
5	15
2	1
0	15
0	0
1	4
0	0
0	4
4	0
0	1
11	3
0	0
1	0
8	71
3	1
0	71
0	61
0	47
0	6
0	4
2	78
0	3
0	58
0	41
0	4
0	64
1	0
2	0
3	0
20	27
0	27
0	0
0	0
0	0
4	11
0	17
0	17
0	6
0	1
0	1
0	17
0	0
0	0
5	1
2	1
0	0
1	130
3	0
3	68
3	98
0	143
1	5
0	0
12	5
3	1
0	3
0	0
0	3
1	0
0	0
34	60
7	36
0	29
0	0
0	39
0	6
0	15
0	49
38	113
36	113
4	0
2	1
0	18
0	10
23	18
2	0
0	0
5	17
22	20
0	12
0	0
1	12
0	0
41	10
0	10
0	0
41	0
6	0
25	0
0	0
100	261
20	261
0	260
129	112
4	112
0	43
1	34
8	142
65	139
0	31
0	54
0	31
2	54
20	96
1	128
5	128
0	0
0	0
2	76
0	21
2	29
1	0
0	79
28	342
1	342
5	0
0	7
0	7
0	0
2	2
8	5
3	0
0	0
5	0
20	89
0	89
0	0
0	91
0	91
0	20
7	57
16	57
0	2
0	4
0	64
0	27
0	19
0	88
0	3
0	4
0	84
1	84
0	118
0	27
0	63
0	122
0	17
0	63
0	1
2	0
0	6
0	2
0	8
0	1
6	2
7	2
14	2
0	2
0	4
3	7
0	0
0	7
2	3
4	3
0	2
0	0
0	2
3	0
2	7
0	7
1	0
8	0
14	0
28	121
0	46
11	135
0	6
2	39
0	18
0	46
0	0
94	121
0	0
0	2
0	2
2	37
48	23
564	37
4	20
1	0
0	0
21	20
6	54
61	65
0	2
4	3
0	2
0	2
0	6
0	7
0	2
0	2
0	0
33	0
0	0
0	0
0	0
0	0
6	6
0	6
0	5
0	20
0	32
0	4
0	22
6	19
1	60
34	61
0	0
0	46
1	30
2	30
2	2
21	0
2	0
11	0
3	0
0	9
0	9
0	9
0	2
0	9
0	0
9	20
0	27
3	312
0	6
0	302
3	23
0	286
0	8
0	293
0	11
0	296
0	3
0	3
1	10
4	8
0	0
0	3
0	3
40	0
0	0
0	5
5	2
0	11
0	1
0	12
0	0
2	16
0	10
16	26
18	10
0	11
0	0
1	0
5	67
0	66
0	52
2	56
14	59
24	59
0	0
0	0
2	0
2	0
0	5
0	8
0	8
0	0
25	0
8	22
1	75
0	48
5	78
0	24
0	1
5	81
0	84
18	0
0	37
2	62
0	68
0	59
0	0
0	3
0	3
5	1
0	0
0	5
0	21
0	21
0	5
0	4
0	4
0	7
0	2
2	5
31	18
45	18
14	55
0	156
10	31
5	82
37	143
0	142
73	129
0	1
0	1
1	17
23	4
21	77
0	12
2	121
14	7
1	0
66	66
32	65
0	35
3	1
0	0
7	0
0	0
6	0
0	2
2	0
0	0
0	0
0	0
0	0
3	0
0	0
4	0
0	0
0	0
0	0
0	0
1	0
0	0
1	3
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	6
2	4
0	2
0	1134
36	1071
0	1
6	455
2	611
1	2
0	1
0	4
0	2
0	2
19	1
0	0
0	0
11	48
0	30
0	44
0	5
1	4
3	0
0	245
0	2
7	19
5	535
0	538
0	529
6	1
1411	563
2	562
13	57
11	57
0	0
0	7
0	4
0	7
4	0
3	4
1	4
0	0
18	6
0	29
0	27
0	29
3	0
0	88
3	111
1	111
2	4
4	0
0	0
4	2
4	0
12	41
0	134
0	73
0	137
0	75
0	68
152	34
0	34
0	103
0	217
0	214
0	1
0	1
5	138
87	138
74	2
9	9
0	6
0	10
0	27
0	33
0	1
0	7
0	298
0	235
0	287
0	274
0	225
0	85
0	235
11	5
0	86
0	220
1	5
0	272
0	0
259	170
32	170
11	5
2	6
0	9
0	11
0	9
0	0
54	290
1	290
0	52
50	0
3	18
3	16
0	310
0	297
0	312
0	156
0	315
0	292
0	290
0	2
23	2
0	317
1	282
0	282
3	0
0	901
0	851
0	669
0	858
0	895
0	814
0	305
0	107
5	0
7	167
0	168
0	33
0	27
0	61
0	11
0	61
0	17
7	0
2	0
2	10
0	9
0	0
3	1
0	1
0	1
0	10
1	10
0	18
0	8
9	12
0	4
0	14
2	8
0	0
2	1
0	9
0	10
22	0
1	0
0	129
0	26
0	12
0	24
0	12
0	151
0	2
0	149
0	0
14	8
50	16
0	31
0	23
0	15
0	32
0	26
0	9
0	7
0	16
1	18
0	4
3	0
1	39
3	41
0	65
0	93
0	12
0	6
0	6
7	0
2	0
0	2
0	0
1	2
0	0
0	2
273	95
1	95
9	2
1	0
0	0
0	0
0	0
0	1
0	1
15	2
0	0
0	184
8	148
0	148
1	178
0	18
2	50
4	173
0	139
0	134
0	198
0	159
8	73
0	17
0	2213
1	165
4	2275
14	374
92	455
58	1397
24	1397
0	430
27	401
0	55
0	997
163	2575
21	0
20	9
7	50
3	48
21	0
1	124
0	103
1	259
41	260
0	269
1	133
0	81
1	7
5	259
2	21
0	20
0	39
4	27
0	2
9	28
159	19
0	0
20	0
488	3
78	35
0	35
36	0
2	0
3	1351
0	71
3	19
0	225
0	20
2	1309
0	1284
12	1135
0	1
0	0
0	4
0	1
2	4
0	7
2	4
0	0
0	37
0	37
17	41
0	29
0	14
2	12
20	29
0	12
9	0
10	10
0	10
0	144
14	57
0	163
5	136
0	38
2	57
2	155
0	9
0	3
0	0
8	4
0	3
5	11
0	0
0	6
2	2
0	0
0	4
96	37
91	45
2	0
3	176
1	56
21	6
0	607
0	249
12	315
114	825
0	2
0	0
5	6
26	7
4	4
0	0
0	0
0	0
26	2
3	0
0	21
0	25
0	4
0	16
0	24
0	16
1	25
0	23
0	24
0	21
0	16
1	0
6	22
25	19
3	0
0	0
0	19
0	19
46	0
4	0
0	42
0	51
0	14
0	4
3	37
13	37
0	1
0	1
7	0
133	5
3	9
0	112
0	159
0	183
203	204
127	153
15	128
4	6
164	35
2	204
13	0
0	0
1	0
0	0
1	1
24	0
0	39
1	150
3	540
0	6
8	7
7	377
1	557
0	15
0	31
1	38
20	32
0	15
0	1
0	0
0	0
0	1
0	0
11	56
0	3
0	0
1	56
0	0
28	0
12	0
2	0
17	0
0	1
119	17
0	0
13	84
5	84
0	44
0	37
50	37
0	0
0	20
0	38
0	5
0	20
0	20
3	1
2	0
0	211
7	211
0	12
406	51
153	228
0	106
1	112
0	113
8	115
10	228
31	0
1	0
0	44
0	32
28	44
0	15
0	0
0	4
0	4
2346	189
26	185
8	0
70	0
8	3
35	3
0	55
2	69
0	36
6	93
10	49
0	4
0	28
17	133
0	105
11	49
3	0
