UniqueCount	AmbigCount
0	0
16	0
9	27
13	0
0	27
0	0
3	1
0	1
0	1
0	1
0	1
5	0
0	0
8	0
2	87
12	4
1	87
0	47
0	33
0	29
0	4
2	69
0	4
0	29
0	29
0	5
0	34
0	0
2	0
3	0
14	16
0	16
0	0
2	0
0	0
18	2
0	34
1	34
0	28
0	22
0	2
0	34
0	0
0	0
0	0
1	0
0	0
3	95
3	0
6	26
15	46
0	99
11	10
1	3
1	13
8	0
0	9
0	2
0	9
0	0
0	0
50	100
9	46
0	47
4	1
3	52
0	12
2	18
0	79
33	34
16	34
0	0
0	0
0	24
0	18
7	14
4	0
6	0
0	16
17	16
0	7
0	0
0	7
2	0
26	3
0	2
1	2
2	0
4	0
9	1
0	0
70	188
9	188
3	188
76	32
0	32
0	14
0	9
11	63
23	62
0	22
0	28
0	22
0	28
0	22
0	33
10	33
0	0
0	0
0	71
0	27
23	26
0	0
0	71
37	602
11	603
15	2
0	3
1	3
3	0
0	0
1	2
2	0
2	0
17	0
37	93
0	93
1	0
0	59
0	59
1	7
8	48
18	48
0	7
0	1
0	56
0	45
0	35
0	68
1	4
0	1
0	67
2	65
0	86
0	45
0	63
0	87
1	18
1	58
0	0
13	2
0	11
0	3
0	14
0	0
0	0
0	0
27	8
0	2
1	10
0	0
0	0
0	0
0	1
0	1
0	8
1	0
0	8
0	1
2	2
0	2
1	0
4	0
3	1
14	52
0	32
23	71
0	12
0	11
2	19
0	14
0	0
62	70
0	0
0	1
0	1
6	46
17	51
732	41
16	43
4	0
4	0
34	43
0	7
34	7
0	8
0	6
5	7
0	8
0	19
0	21
0	8
0	7
0	0
50	0
0	3
0	1
0	2
3	0
4	4
1	4
0	1
0	28
0	37
0	1
0	32
0	29
0	117
158	117
0	3
0	16
0	11
2	9
1	2
25	0
7	0
14	0
1	0
0	1
0	1
0	2
0	0
0	2
0	0
12	23
0	11
2	33
0	2
0	36
0	9
4	17
3	4
0	24
2	12
0	38
0	2
0	4
0	10
11	5
0	0
0	4
0	3
17	0
0	0
1	10
0	2
0	17
0	0
0	17
2	0
11	8
0	9
12	8
8	9
0	0
0	0
0	0
0	101
0	100
0	79
0	86
1	43
10	43
0	0
0	0
0	0
0	0
0	2
0	8
0	10
0	0
28	0
6	7
0	37
0	41
0	55
0	33
1	2
4	51
0	69
5	0
4	70
18	92
0	101
0	94
0	0
0	0
0	0
25	0
0	0
0	4
2	4
0	4
0	4
0	22
2	23
9	30
0	9
0	4
3	9
41	9
0	48
0	118
7	9
2	71
7	98
0	104
23	75
0	1
7	1
2	12
12	0
10	64
0	9
0	86
7	10
2	3
29	72
15	70
2	33
0	0
0	0
7	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
1	0
0	0
0	0
0	0
0	0
3	0
0	0
0	1
6	0
0	0
4	0
0	0
0	0
0	0
0	0
0	4
1	1
0	4
0	1285
43	1197
0	4
11	508
5	713
0	0
0	2
2	2
0	4
0	2
0	0
0	0
0	0
11	79
1	51
0	74
0	0
0	5
1	0
0	105
0	4
1	22
0	311
0	326
0	311
0	0
682	277
0	277
0	10
16	10
18	1
0	15
0	3
0	14
0	2
0	0
0	5
6	0
8	5
0	25
0	20
0	25
4	0
0	78
6	86
0	86
3	1
0	0
0	0
15	1
2	0
6	48
0	128
0	77
0	147
0	80
0	59
141	41
0	42
2	135
3	217
4	217
1	0
0	0
14	46
4	46
51	0
0	4
8	3
0	11
0	24
0	27
0	0
0	4
0	235
2	221
0	220
0	258
0	226
0	91
0	175
6	2
0	66
0	228
0	0
0	241
0	0
156	133
22	133
1	0
6	11
0	10
0	18
0	10
0	0
20	161
0	161
0	28
25	0
2	28
1	17
0	399
0	376
0	404
0	170
0	412
0	363
0	358
0	0
0	0
0	417
5	228
5	228
12	0
0	818
0	820
0	641
0	795
0	809
0	806
4	337
0	138
3	0
12	202
0	213
0	44
0	9
0	57
0	18
0	57
0	20
2	0
8	0
0	2
0	2
0	0
0	0
0	0
0	0
0	6
1	7
0	7
0	11
8	7
0	0
0	6
11	11
2	0
3	0
0	10
1	10
30	0
1	0
0	103
0	42
0	25
0	28
0	16
0	149
7	2
0	135
0	0
7	7
69	0
1	5
0	14
0	13
0	22
0	34
0	1
2	3
0	9
0	19
2	5
1	0
1	27
0	28
0	23
0	46
1	8
2	2
0	2
0	0
0	3
0	0
0	2
2	0
0	2
0	0
88	32
2	32
9	0
0	0
0	0
0	0
0	0
0	18
2	18
2	0
0	0
0	188
16	125
0	110
0	172
0	28
0	36
1	165
0	104
0	119
0	185
0	124
14	57
2	12
0	1069
7	78
11	1093
4	175
13	247
31	714
7	715
0	355
18	338
0	28
0	453
95	1378
3	0
4	3
1	17
0	6
17	3
0	27
0	19
5	376
32	354
0	386
23	256
1	137
0	13
1	376
3	25
0	27
0	29
4	17
0	1
4	33
55	10
4	0
26	2
272	0
78	47
0	47
122	0
3	0
2	1274
0	77
1	25
0	244
14	29
1	1211
0	1170
14	999
0	2
0	0
0	4
0	0
0	4
0	10
0	7
0	0
0	56
0	56
4	14
0	11
0	9
0	3
10	11
0	3
2	0
1	6
2	6
1	130
0	53
0	149
0	126
0	29
3	53
6	148
0	11
0	7
0	4
3	1
0	2
1	7
0	0
1	4
0	4
0	4
0	6
42	8
157	18
0	0
0	56
0	26
6	0
0	427
0	163
1	229
73	592
0	0
0	0
0	0
2	2
5	1
0	0
0	0
0	0
1	0
9	0
0	115
3	121
5	4
0	105
0	122
0	115
4	120
0	118
4	120
1	112
0	115
2	1
32	27
110	31
8	0
0	0
1	2
0	2
5	0
1	0
0	67
1	77
0	26
0	11
0	13
5	13
0	3
0	5
0	0
38	0
8	12
5	76
0	104
0	108
72	107
73	107
9	81
2	13
83	36
1	107
5	0
2	0
0	0
0	0
0	0
2	0
0	13
0	26
0	131
0	0
4	12
3	73
0	134
0	7
0	91
2	91
4	91
0	5
1	0
0	0
5	0
0	4
0	1
0	21
0	9
0	1
0	21
0	0
22	0
5	0
0	0
0	0
2	0
130	14
0	0
5	92
10	92
0	34
0	61
39	60
0	1
1	17
0	25
2	1
0	17
0	14
4	3
2	0
0	252
11	252
0	9
313	40
110	140
0	71
0	71
4	74
11	74
3	140
4	3
0	2
0	26
0	12
25	27
0	5
1	1
0	4
0	5
1520	107
2	107
10	0
5	0
10	10
13	10
0	40
60	41
0	25
9	67
5	29
4	8
4	30
18	73
0	53
9	43
1	0
0	54
0	59
5	15
0	0
0	29
0	7
0	34
0	2
0	24
0	0
0	3
22	18
0	5
0	2
9	6
2	0
0	0
66	105
0	105
15	107
7	105
2	19
60	19
0	0
2	30
6	29
44	0
5	0
0	0
1	19
0	169
0	0
0	4
0	3
2	8
12	23
0	6
0	169
0	5
0	7
0	16
0	22
0	32
0	0
0	366
0	283
4	444
0	0
9	3
0	93
5	235
0	259
1	423
0	19
2	0
1	62
406	62
0	270
0	275
8	270
3	274
15	268
4	275
0	41
0	41
0	29
12	6
1	4
0	11
3	11
9	0
2	21
0	21
0	0
1498	1134
54	536
555	863
78	160
6	219
7	336
0	553
0	626
24	8
0	210
1	605
0	134
0	628
5	0
0	423
1	4
5	687
15	636
0	246
2	0
3	439
242	4
12	0
0	0
125	0
0	0
0	0
7	4
21	5
14	6
0	1
2	3
0	0
0	0
1	1
0	0
0	0
4	0
4	0
0	1
0	0
94	0
4	0
0	0
0	0
0	27
7	27
0	2
8	54
3	2
3	0
0	4
0	0
0	2
0	6
0	2
0	0
0	0
3	2
0	4
0	11
0	0
2	11
0	0
0	0
4	0
1	0
1	2
47	0
0	5
0	42
3	123
0	39
20	20
0	81
0	28
0	120
0	158
0	13
0	10
9	155
1	133
2	23
1	135
0	10
4	13
0	0
7	64
0	24
0	142
0	132
6	1
0	0
0	0
0	32
7	0
0	182
50	214
0	0
2	0
0	89
1057	89
261	76610
33	55825
2	11115
14	68888
86	69319
14	3252
0	27
0	23
0	23
0	27
0	0
0	25
0	5
6	10
0	0
41	18
4246	13
0	6
11	3
4	3
44	0
3	73
0	70
0	59
0	59
0	59
3	26
0	95
0	95
11	0
0	27
2	48
5	24
0	24
16	63
5	0
0	0
22	539
0	1
12	0
3	30
0	35
0	36
1	0
146	133
0	1163
12	48
0	0
0	1
0	26
0	7
3	38
9	1
0	20
16	264
0	1256
8	90
0	36
2	64
11	64
17	0
327	339
0	0
0	4
28	14
0	4
0	14
4	0
2	0
0	0
0	0
0	0
1	24
0	7
0	26
0	0
3	0
0	0
0	0
0	0
0	0
5	20
17	20
125	2
78	0
2	212
0	209
4	34
0	157
0	27
1	218
0	5
0	5
0	146
0	52
0	146
0	153
2	30
24	165
31	89
0	60
2	15
0	49
8	23
3	0
4	6
0	6
0	1
28	34
0	34
0	0
76	11
249	11
0	3
3	2
0	177
0	148
0	154
9	130
9	163
0	12
0	19
0	19
9	1
0	3
1	51
4	49
0	38
0	51
1	0
2	0
1	153
0	153
6	8
0	34
0	4
0	11
1	51
0	14
0	32
18	34
55	0
0	16
359	0
10	81
4	81
190	81
13	0
12	38
7	31
2	22
18	1
0	41
2	40
41	21
2	19
0	9
19	0
0	2
0	2
0	21
0	20
0	18
4	19
0	21
0	0
0	0
1	0
1	0
235	1535
1054	1227
14	8
1	0
2	1
0	13
4	1527
5	478
218	855
51	593
86	632
4	644
0	106
134	352
91	510
0	58
3	116
31	101
1	98
111	0
2	0
26	1942
0	2023
133	1790
16	53
0	16
0	39
0	4
0	15
0	1
0	1
0	35
0	46
0	53
0	39
0	1
0	35
4	18
1	18
37	4
42	4
1	0
0	5
1	0
2	4
3	89
1	0
38	89
0	0
1	73
0	77
0	51
0	0
1	77
5	145
228	148
2	3
1	3
1	0
1	0
0	0
3	0
0	1
7	3
10	0
6	1
14	8
0	0
0	0
1	5
0	3
0	0
0	0
0	0
0	0
9	1
0	1
2	1
10	2
0	0
0	0
0	0
0	37
0	61
0	13
2	53
0	8
4	5
0	57
2	0
7	8
0	459
3	10
0	8
0	315
2	1
0	8
0	12
0	668
5	0
0	0
77	5
1	7
1	14
1	0
1	14
0	3
4	5
2	10
0	11
0	2
10	40
0	5
0	8
0	31
0	15
0	18
0	16
4	0
134	2
0	564
10	536
0	51
8	0
0	380
3	549
0	585
0	364
0	203
0	355
4	368
100	571
8	90
0	90
0	62
7	0
156	133
2	95
0	38
2	0
5	0
13	0
0	1
0	1
4	0
4	33
2	33
0	0
0	2
1	2
0	2
0	2
0	1
0	61
2	69
0	3
0	62
4	77
0	44
0	96
11	16
0	0
0	47
1	61
9	56
0	64
0	66
33	681
2	548
45	681
37	3
0	111
2	13
2	98
6	0
0	98
4	21
0	6
0	21
0	21
0	21
20	4
2	4
5	1
6	0
2	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
14	0
0	0
0	0
0	313
144	246
4	86
3	62
6	121
4	38
0	126
7	5
0	5
49	0
0	4
0	5
0	2
1	0
2	3
4	3
5	13
11	38
1	0
24	39
3	0
2	0
26	0
0	0
0	6
5	0
50	0
15	0
8	0
0	0
0	0
0	1
4	1
0	1
0	1
0	0
0	1
3	0
26	52
0	7
3	53
0	27
0	45
3	3
0	0
0	3
4	18
0	3
2	1
3	21
0	23
0	4
0	19
0	47
14	57
2	1019
1	43
1	34
0	40
70	949
3	30
4	915
1	3
6	7
0	1068
19	34
1	1068
0	22
6	19
119	13
3	40
8	42
0	42
11	0
12	0
5	10
0	0
43	13
0	13
0	0
1	1
0	11
52	2
20	0
4	0
0	0
33	0
0	0
0	0
22	1
2	0
0	0
0	0
0	0
0	0
0	18
0	10
4	1
0	0
0	0
0	0
46	33
5	33
0	876
0	872
0	1240
0	1171
0	922
0	1188
0	1173
0	1184
0	19
0	926
0	1236
0	1169
0	930
11	755
0	918
0	1232
0	1228
0	80
0	161
1	21
0	18
1	176
769	0
0	0
0	0
2	0
2	0
13	9
0	4
0	9
0	0
0	0
4	87
0	106
3	29
1	203
0	65
2	121
39	587
0	24
6	250
4	30
9	312
0	440
2	190
0	240
0	664
0	4
3	1
1	0
2	0
0	1
0	3
0	3
0	0
7	1
0	3
0	3
0	10
2	10
0	0
1	0
0	0
0	0
0	0
0	7
4	11
0	4
0	11
2	0
0	9
0	0
0	0
2	0
1	2
0	11
1	0
0	0
0	3
0	3
3	1
0	0
0	0
1	12
12	12
1	0
15	0
0	0
0	0
0	50
0	52
0	54
11	8
5	0
113	0
5	516
58	516
1	23
0	30
0	39
0	0
0	0
0	40
0	40
4	0
9	0
0	17
17	23
0	2
0	9
2	0
18	1
0	0
11	1
4	32
1	58
0	60
0	22
2	85
7	31
3	22
15	99
0	94
2	88
0	34
0	105
0	0
2	39
0	0
1	99
64	99
0	78
0	73
3	13
0	4
0	0
0	0
0	0
0	0
4	4
0	85
0	7
0	145
0	141
0	147
0	6
0	0
0	15
0	0
0	0
0	8
5	0
0	0
0	0
33	3
0	0
3	295
2	299
0	188
0	182
6	182
0	3
0	3
17	0
0	82
0	6
0	84
0	55
3	59
0	0
0	0
0	2
0	3
0	90
0	20
1	85
562	1
6	2
8	2
37	1
0	0
2	0
0	0
0	279
14	282
0	46
2	3
15	42
0	0
67	272
5	44
0	3
0	9
5	9
295	61
1	61
22	0
10	313
15	313
20	0
0	0
0	0
0	0
13	55
18	22
2	33
0	0
4	6
9	5
0	0
8	1
7	52
5	52
9	167
7	2736
16	3
0	56
0	40
0	225
0	2632
9	2692
0	46
3	1
5	11
0	1
2	205
0	0
0	0
12	1
0	1
4	0
0	12
5	12
541	0
0	2
0	2
0	2
0	2
0	0
2	0
1	0
34	0
0	5
0	0
14	34
12	12
0	0
0	2
14	21
6	34
10	105
0	105
0	53
0	99
0	106
0	1
0	1
0	1
0	1
6	5
5	5
2	16
4	13
75	2
182	3
0	88
131	570
0	472
0	5
0	10
57	0
0	39
38	39
0	3
1	138
0	138
0	0
0	56
0	1
14	0
0	0
0	3
0	4
0	4
0	7
0	1
0	1
0	1
0	1
2	7
0	135
11	8
0	126
39	18
19	136
0	44
0	13
0	0
2	31
0	34
0	32
0	36
0	36
0	18
3	35
0	0
2	1
0	13
0	2
0	0
71	0
3	5
114	1
273	0
271	0
30	4
103	0
56	0
7	0
109	0
4	0
60	0
41	0
39	0
244	0
38	0
333	0
41	0
168	0
0	0
0	0
3	0
3	212
74	223
26	101
2	0
1	1
1	0
37	181
2	80
6	181
6	88
2	28
0	4498
69	4538
4	519
5	39
0	48
5	8
0	207
65	394
37	207
2	324
168	8
0	6
0	6
7	0
56	26
1	0
0	0
0	2
2	25
0	4
24	16
0	9
0	10
1	3
5	0
0	8
0	7
0	181
0	197
0	32
0	136
2	45
0	38
0	181
0	139
4	161
17	8
3	2
1100	6
0	0
7	0
0	297
0	9
83	296
17	104
38	230
0	300
23	296
12	0
9	1
1	0
0	1
0	10
0	6
0	9
2	8
1	16
0	0
0	0
3	46
0	46
15	0
0	9
0	5
0	10
0	6
2	13
0	0
101	0
0	4
8	2
5	2
56	3
204	5
118	154
0	154
11	5
8	18
8	39
0	59
4	59
9	0
0	44
0	44
4	27
0	25
2	44
0	48
25	48
12	1
0	1
0	12
2	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
8	0
5	0
0	3
4	3
5	0
0	36
0	33
6	59
0	10
0	0
13	1
0	0
0	0
8	0
0	4
0	3
0	11
0	12
0	5
0	0
3	0
5	0
2	0
25	0
0	0
2	0
8	5
64	5
4	36
0	0
7	111
0	45
0	66
18	0
11	0
0	0
0	74
0	0
0	110
4	68
0	24
16	105
13	0
0	0
0	0
0	0
0	2
7	34
0	18
0	34
4	0
0	5
0	16
0	2
6	0
1	0
16	1
0	104
0	98
0	105
0	22
0	99
3	104
1	2
1	85
4	0
0	85
0	0
527	1219
0	192
0	226
137	1579
96	650
22	1318
160	1298
38	1138
158	863
0	29
0	651
0	186
0	22
0	58
0	5
7	0
1	11
0	42
4	72
0	2
1	9
10	9
0	8
0	0
0	0
0	0
26	6
0	1
2577	234
1	185
28	25
0	25
0	0
3	0
0	17
0	13
0	82
0	19
