UniqueCount	AmbigCount
0	0
5	0
8	21
0	3
0	21
0	5
3	7
0	1
0	8
0	1
0	2
4	2
0	5
0	0
3	89
1	7
4	89
0	48
0	37
0	16
0	2
1	70
0	0
0	43
0	42
0	11
0	54
0	0
0	0
0	1
12	9
0	9
0	0
1	0
0	0
7	2
0	5
0	5
0	3
0	3
0	0
0	5
0	3
0	3
2	0
1	0
2	0
2	88
1	0
0	43
1	62
0	96
3	7
0	7
8	14
3	0
0	0
0	0
0	0
2	0
0	0
33	69
18	67
0	36
0	0
0	77
0	10
0	14
0	57
8	31
19	31
0	0
0	0
0	17
0	10
9	13
5	0
1	0
2	5
33	11
0	12
0	0
0	12
0	0
4	2
0	2
2	0
9	0
4	0
8	0
1	0
104	250
9	250
0	250
85	51
0	51
0	62
0	17
10	118
56	109
0	19
0	31
0	19
1	31
0	86
0	108
28	108
1	0
0	0
3	58
0	15
2	19
0	0
0	60
25	660
11	660
12	0
0	3
0	3
0	0
0	2
1	1
0	0
0	0
10	1
43	131
0	131
0	0
0	99
1	99
1	19
18	93
10	93
0	0
0	0
0	68
0	45
0	24
0	116
0	11
0	0
0	106
0	117
0	161
0	45
0	60
0	171
0	21
1	78
0	0
5	0
0	3
0	5
1	8
1	4
3	0
4	0
7	1
0	0
0	1
1	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	8
0	5
0	2
6	0
1	0
18	70
0	36
18	88
0	13
0	17
2	24
4	21
0	4
75	83
0	0
0	0
0	0
0	3
9	10
168	11
5	65
0	0
0	0
75	66
0	10
36	12
0	3
1	3
0	3
0	3
0	7
0	9
0	3
0	1
0	0
10	0
0	1
0	0
1	1
0	0
2	1
0	1
0	4
0	30
0	40
0	1
0	25
0	30
0	32
39	32
0	1
0	20
0	16
0	10
2	0
26	0
0	0
7	0
0	0
0	0
0	0
1	4
0	0
0	4
0	0
4	8
0	16
0	103
0	9
0	92
0	16
0	89
0	2
0	89
0	3
0	86
0	1
0	7
0	13
2	9
0	0
0	1
2	8
22	0
0	0
0	6
0	0
0	16
0	3
0	16
0	1
4	8
0	13
11	12
17	13
0	4
0	0
0	0
5	115
2	115
0	104
0	108
2	23
12	23
0	1
0	1
0	0
1	0
0	0
0	15
0	15
2	0
7	0
3	8
0	30
0	27
1	55
0	32
0	1
8	38
0	63
10	0
0	52
7	74
0	83
0	80
2	0
0	0
0	0
2	0
0	0
0	27
0	6
0	14
0	20
0	3
4	6
1	7
0	1
0	13
11	10
27	10
23	32
0	72
7	6
4	62
24	108
0	69
73	94
0	0
1	1
1	9
20	2
7	34
0	2
2	46
4	5
1	1
61	48
18	47
0	29
1	1
6	0
1	0
0	0
4	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
2	0
0	0
1	0
0	0
0	0
0	0
0	1
0	5
3	4
0	1
0	1421
38	1358
1	1
18	490
0	705
0	16
0	1
6	27
0	17
0	16
0	1
0	3
