lcl|NC_050675.1_gene_8	PGA_scaffold16__99_contigs__length_13714835	85.211	284	40	2	211	493	12231571	12231289	4.48e-84	316
lcl|NC_050675.1_gene_14	contig_2968_pilon__unscaffolded	99.107	224	2	0	1	224	41	264	2.94e-108	396
lcl|NC_050675.1_gene_28	contig_4859_pilon__unscaffolded	99.333	300	2	0	1	300	300	1	2.79e-149	533
lcl|NC_050675.1_gene_29	contig_4859_pilon__unscaffolded	100.000	297	0	0	1	297	590	294	4.69e-151	536
lcl|NC_050675.1_gene_32	contig_4859_pilon__unscaffolded	99.717	353	1	0	1	353	3109	3461	9.61e-180	633
lcl|NC_050675.1_gene_38	contig_185_pilon__unscaffolded	72.840	729	139	21	46	755	30065	29377	1.12e-103	381
lcl|NC_050675.1_gene_38	contig_185_pilon__unscaffolded	72.840	729	139	21	46	755	100325	99637	1.12e-103	381
lcl|NC_050675.1_gene_38	contig_4678_pilon__unscaffolded	71.067	553	108	13	227	755	22881	23405	2.17e-68	265
lcl|NC_050675.1_gene_38	contig_5718_pilon__unscaffolded	74.584	421	83	9	1	420	3857	4254	9.21e-67	259
lcl|NC_050675.1_gene_38	PGA_scaffold22__59_contigs__length_10008237	74.584	421	83	9	1	420	9910036	9910433	9.21e-67	259
lcl|NC_050675.1_gene_39	contig_5718_pilon__unscaffolded	84.731	799	83	15	1	788	1568	2338	0.0	859
lcl|NC_050675.1_gene_39	contig_185_pilon__unscaffolded	77.829	875	138	22	1	858	31023	30188	0.0	655
lcl|NC_050675.1_gene_39	contig_185_pilon__unscaffolded	77.829	875	138	22	1	858	101283	100448	0.0	655
lcl|NC_050675.1_gene_39	contig_444_pilon___fragment_11__unscaffolded	76.596	846	152	24	1	829	55846	56662	8.57e-160	567
lcl|NC_050675.1_gene_39	contig_6518_pilon__unscaffolded	76.023	855	149	23	1	837	848	32	2.99e-159	565
lcl|NC_050675.1_gene_39	contig_91_pilon__unscaffolded	78.843	709	109	19	137	829	27935	27252	5.41e-156	554
lcl|NC_050675.1_gene_39	PGA_scaffold22__59_contigs__length_10008237	75.467	803	132	24	1	788	9907767	9908519	5.78e-143	511
lcl|NC_050675.1_gene_39	contig_5765_pilon__unscaffolded	78.510	698	89	32	145	828	8119	8769	1.55e-137	494
lcl|NC_050675.1_gene_39	contig_4401_pilon___fragment_5__unscaffolded	73.267	707	111	20	137	829	37291	36649	2.16e-110	404
lcl|NC_050675.1_gene_39	contig_396_pilon__unscaffolded	73.609	557	108	15	1	542	79508	80040	3.66e-82	310
lcl|NC_050675.1_gene_39	contig_6427_pilon__unscaffolded	76.485	421	77	9	137	545	14880	14470	2.81e-77	293
lcl|NC_050675.1_cds_YP_009926422.1_3	PGA_scaffold16__99_contigs__length_13714835	85.211	284	40	2	211	493	12231571	12231289	4.48e-84	316
lcl|NC_050675.1_cds_YP_009926426.1_7	contig_2968_pilon__unscaffolded	99.107	224	2	0	1	224	41	264	2.94e-108	396
lcl|NC_050675.1_cds_YP_009926429.1_10	contig_4859_pilon__unscaffolded	99.333	300	2	0	1	300	300	1	2.79e-149	533
lcl|NC_050675.1_cds_YP_009926430.1_11	contig_4859_pilon__unscaffolded	100.000	297	0	0	1	297	590	294	4.69e-151	536
lcl|NC_050675.1_cds_YP_009926431.1_12	contig_4859_pilon__unscaffolded	99.717	353	1	0	1	353	3109	3461	9.61e-180	633
