UniqueCount	AmbigCount
0	0
41	0
5	39
10	2
0	39
0	0
1	8
0	0
0	14
0	0
3	6
25	3
2	0
1	0
2	100
28	3
4	100
0	70
0	51
0	14
0	5
4	69
0	12
0	50
6	48
1	8
0	53
0	0
2	0
0	0
22	23
0	23
0	0
3	0
0	0
19	6
0	27
0	27
0	19
0	17
1	2
0	27
0	0
4	0
1	0
0	0
0	0
12	272
7	2
2	118
43	166
0	288
12	19
1	7
18	26
24	0
1	7
0	6
0	8
0	1
16	0
28	125
36	56
0	50
1	0
0	56
0	27
0	33
0	104
66	72
10	72
6	0
0	0
0	57
5	56
18	42
0	0
8	0
14	17
39	16
0	15
0	0
1	15
7	1
27	9
0	3
1	0
38	0
9	0
12	6
1	0
115	308
8	308
0	308
199	94
4	94
1	89
0	59
7	241
96	226
0	40
15	52
0	40
6	52
0	80
0	148
34	148
0	0
2	0
0	149
1	46
31	60
0	1
0	167
42	934
13	935
25	0
0	8
0	8
0	0
0	6
5	2
0	0
2	0
9	3
66	155
0	155
0	0
0	178
0	178
3	49
43	197
27	197
1	7
5	14
6	100
0	71
0	51
0	149
6	10
0	14
0	138
1	155
0	201
0	71
0	96
0	212
17	35
0	94
5	0
0	0
6	21
0	9
0	31
3	1
1	1
0	1
27	17
0	2
0	19
9	4
0	0
0	4
3	4
1	4
0	16
0	10
0	6
0	4
0	8
0	8
16	0
13	0
44	0
51	143
0	102
38	191
0	48
12	37
1	53
0	41
0	1
123	206
0	0
11	0
0	0
2	55
27	60
1198	76
17	72
18	0
1	0
71	72
0	14
45	16
0	30
0	17
0	28
0	30
0	28
0	38
0	30
0	25
0	0
52	0
4	9
0	1
0	8
0	0
8	3
0	3
0	10
0	22
0	29
0	0
0	17
0	19
1	139
237	142
5	1
0	47
0	32
7	29
2	4
42	0
5	0
52	0
1	0
0	19
3	19
0	1
0	10
0	10
0	0
38	26
0	38
0	99
2	15
0	94
0	22
3	74
0	3
0	75
15	33
0	76
0	4
0	2
0	9
6	19
0	3
0	3
0	12
19	1
3	0
1	2
0	1
0	20
15	2
0	20
9	1
6	1
0	17
8	12
12	12
0	11
0	9
3	0
1	68
0	68
0	48
0	54
10	70
23	70
0	0
0	0
0	0
9	0
0	15
0	13
0	28
3	0
21	1
0	13
5	47
0	53
0	87
0	38
2	5
5	68
0	108
29	0
