UniqueCount	AmbigCount
5	2
5	2
3	18
25	0
0	18
0	0
0	8
2	3
0	9
0	3
2	4
0	0
4	0
0	0
4	37
8	2
0	37
0	42
2	21
0	4
0	0
0	47
0	3
0	20
4	21
0	10
0	34
2	1
2	0
2	0
0	1
0	1
0	0
1	0
0	0
14	0
0	1
0	1
0	1
0	0
0	0
0	1
0	1
0	1
0	0
0	0
1	0
3	50
0	0
7	16
1	28
0	53
3	9
1	5
0	14
1	0
0	9
0	6
0	12
0	0
0	0
0	2
1	40
0	25
8	0
0	41
0	22
0	23
0	1
27	25
9	25
1	0
0	0
0	16
0	16
9	10
11	0
0	0
1	3
10	3
0	1
0	0
1	1
0	0
38	9
1	0
0	0
0	0
1	0
0	9
0	0
62	116
0	116
0	116
63	24
0	24
0	7
0	5
1	30
19	25
0	15
0	21
0	15
6	21
13	10
8	23
0	23
0	0
2	0
0	45
0	1
20	16
0	1
0	45
25	437
4	437
16	2
0	1
0	1
0	0
0	0
6	1
3	0
1	0
1	1
29	53
0	53
0	0
0	36
0	36
0	2
7	23
7	23
0	3
0	2
0	51
0	41
2	31
0	68
3	12
0	2
0	69
1	67
0	109
0	41
0	54
0	108
0	16
0	55
1	0
0	0
0	3
0	0
2	3
2	0
0	0
1	0
1	0
0	5
0	5
1	0
0	0
0	0
0	3
2	3
0	4
0	0
0	4
0	0
0	0
0	0
0	0
6	0
8	0
22	85
0	30
8	100
0	21
0	21
0	21
0	27
0	0
72	88
0	0
0	0
0	0
0	0
0	0
2	0
14	38
2	0
0	0
23	38
7	1
25	2
0	7
3	5
0	5
0	8
0	7
0	10
0	7
0	5
0	0
1	0
0	0
0	0
0	0
0	0
1	8
0	7
0	6
0	36
0	50
3	0
0	35
0	36
0	1
0	1
1	6
0	25
4	17
0	23
5	0
16	0
3	0
15	0
2	0
4	9
0	9
1	2
0	0
0	2
0	0
24	7
0	28
1	57
0	4
0	40
0	27
1	33
0	1
0	39
1	1
0	28
0	5
0	5
0	7
4	7
0	0
0	0
5	5
43	0
0	0
3	3
0	0
0	17
2	0
0	17
0	0
0	15
0	13
13	18
19	12
2	2
0	1
0	0
0	42
0	42
0	39
0	39
5	17
2	17
3	0
1	0
0	0
4	0
0	2
0	10
2	10
0	0
0	0
3	2
0	44
0	38
0	41
0	10
1	0
8	49
0	46
13	0
4	17
0	37
0	37
0	36
6	0
0	6
0	6
10	3
5	0
0	11
28	1
0	4
0	8
0	8
0	8
0	8
0	8
0	8
2	11
49	11
27	72
0	185
27	24
3	98
23	155
0	182
29	109
0	2
5	3
6	33
11	3
19	83
0	25
7	97
1	0
0	0
1	7
0	5
0	0
2	0
4	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
1	0
4	0
0	0
9	0
0	0
5	0
7	0
2	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	712
31	638
0	0
7	215
0	332
0	10
0	2
0	7
0	8
0	6
0	11
2	0
0	11
11	50
0	34
3	43
0	0
0	11
0	4
6	124
0	0
0	11
0	267
0	271
0	258
2	0
1206	514
0	514
3	14
3	14
3	0
0	21
0	8
0	21
0	7
0	7
0	7
2	0
12	14
0	13
0	8
0	13
0	0
0	67
0	78
1	78
1	3
9	0
0	0
13	5
0	0
1	32
0	88
0	44
0	89
6	45
0	44
94	32
0	32
1	71
1	117
0	117
0	0
5	0
9	26
30	26
0	0
0	0
0	0
0	7
0	9
0	12
0	0
0	4
0	208
0	165
0	198
0	182
0	155
0	62
0	134
2	0
3	65
0	157
0	0
0	170
0	0
165	134
5	134
3	0
7	1
8	8
0	15
0	15
0	0
17	112
2	111
0	11
28	0
7	2
2	34
0	355
0	321
0	351
0	194
0	355
0	321
0	325
0	0
3	0
0	351
4	137
0	137
13	1
0	674
0	663
0	475
0	669
0	674
0	658
0	234
0	77
2	0
0	94
0	114
0	29
0	11
0	40
0	8
3	40
0	11
1	0
1	0
0	8
0	1
0	0
0	8
0	0
0	0
0	18
0	18
0	21
0	3
1	7
0	0
4	18
0	3
0	0
0	0
0	0
0	0
5	0
0	0
0	36
0	32
0	18
0	39
0	12
0	63
1	7
0	70
0	1
2	0
23	0
0	0
0	21
0	11
0	21
0	22
0	3
0	0
0	7
0	9
0	13
5	0
0	45
0	45
0	60
2	87
3	18
0	6
1	6
1	0
3	0
0	1
0	0
0	1
0	0
0	1
126	37
5	37
3	4
0	0
5	0
2	0
0	0
3	0
1	0
3	2
0	0
0	155
8	122
0	119
1	156
0	13
2	37
0	141
0	111
0	116
0	165
0	136
30	65
1	9
0	412
3	7
3	425
33	86
3	26
67	329
50	328
0	30
12	27
0	0
0	130
20	419
21	0
3	0
0	8
1	18
7	0
0	40
0	38
7	191
4	186
0	194
3	124
0	73
0	4
3	191
0	1
0	21
3	24
4	19
0	3
5	32
165	11
5	0
1	0
232	4
75	44
2	40
21	0
0	0
3	966
0	68
2	33
0	220
1	33
0	903
0	899
3	735
0	0
0	0
0	2
0	0
3	0
0	3
1	3
3	0
0	17
0	17
3	25
0	24
0	20
0	1
2	24
0	1
0	0
0	4
0	4
0	68
2	33
0	72
2	62
0	3
0	33
1	71
0	7
0	6
0	0
0	6
0	1
0	13
0	0
0	9
0	0
0	5
0	8
17	2
80	11
0	0
0	7
0	3
0	0
0	39
1	12
0	12
2	50
0	0
0	0
0	0
0	1
3	1
0	0
0	0
0	0
0	0
0	0
1	4
0	3
1	0
0	6
0	5
0	8
0	3
0	5
0	4
0	3
0	7
0	0
2	22
2	23
0	0
0	0
8	5
0	5
3	0
3	0
6	59
1	68
0	19
0	7
0	3
3	3
0	1
2	1
9	0
58	0
0	4
0	47
1	73
0	76
5	59
78	25
3	14
0	0
71	11
0	59
11	0
0	0
1	0
3	0
0	0
5	0
0	7
0	0
2	148
0	3
11	11
3	3
0	153
1	17
0	67
0	62
3	61
0	11
1	7
0	0
0	0
0	0
0	3
2	42
0	2
0	3
8	44
0	0
21	0
25	0
3	0
0	0
0	0
81	0
0	0
5	34
1	34
0	11
0	39
29	39
0	0
0	15
2	27
4	0
0	15
0	21
6	0
0	0
2	137
3	137
0	0
168	36
40	112
0	42
0	42
3	43
0	43
4	112
14	4
1	1
0	12
0	6
15	15
0	0
2	3
0	5
0	8
1249	106
7	106
2	0
1	0
9	0
7	0
0	48
0	33
0	29
3	55
8	42
4	4
4	34
11	118
0	94
0	54
7	0
0	30
0	32
17	12
0	6
0	34
0	12
0	38
0	17
0	34
0	0
0	12
0	30
0	5
0	2
27	3
0	0
0	0
8	62
4	62
3	62
8	62
5	2
32	2
16	1
0	23
4	24
1	0
3	0
0	0
0	1
0	85
0	1
0	0
0	0
0	17
4	1
0	2
0	85
0	2
0	16
0	14
2	9
0	18
0	0
3	272
0	219
1	317
0	0
3	0
0	67
1	178
0	197
1	302
0	15
12	3
0	27
242	26
0	143
0	144
0	143
0	144
3	142
0	144
1	25
2	25
0	15
1	1
0	1
0	10
1	17
16	0
0	14
0	14
0	0
61	30
13	28
1	4
0	4
0	1
0	23
0	427
0	521
9	5
0	187
0	520
0	97
6	528
0	0
0	305
0	1
6	359
22	351
0	44
5	0
4	350
4	5
2	0
0	0
115	0
1	0
0	0
11	7
6	0
11	7
0	0
1	0
2	0
0	4
0	0
0	0
0	0
5	1
1	0
0	1
0	0
1	0
0	0
0	0
0	0
0	20
3	13
0	0
13	33
7	4
10	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	12
0	12
0	3
0	3
0	0
0	3
0	2
0	0
1	0
17	2
0	6
0	14
7	118
0	14
6	20
0	107
0	31
0	118
0	126
0	1
0	1
0	126
0	112
0	3
0	123
0	1
0	1
0	0
0	32
0	2
0	52
0	32
0	0
0	0
0	0
0	60
11	5
0	95
38	154
0	4
2	0
1	50
577	50
295	55912
41	35934
0	7710
17	46136
424	50108
8	1689
0	13
0	13
0	13
0	12
0	2
4	16
0	3
9	5
0	4
24	2
1165	5
0	2
15	1
11	1
37	0
1	49
1	49
0	34
5	34
0	34
18	1
0	46
0	46
15	8
0	22
1	62
1	17
0	13
18	77
3	0
0	2
12	367
0	4
9	11
0	1
0	75
5	75
2	3
70	303
0	575
58	95
0	0
0	12
2	92
0	2
5	127
6	2
0	70
1	4
0	877
