UniqueCount	AmbigCount
0	0
17	0
1	26
0	4
0	26
1	0
3	6
0	0
0	6
0	0
0	0
0	0
0	0
4	0
13	83
18	11
0	83
0	62
0	20
0	4
0	5
0	70
0	1
0	54
0	43
0	10
0	59
0	0
2	0
1	0
13	23
0	22
0	0
2	0
0	0
1	6
0	40
0	40
0	34
0	18
0	0
0	40
0	0
0	0
0	0
0	0
0	0
4	137
1	0
10	56
13	83
0	146
3	6
0	2
6	8
8	0
0	5
0	4
0	5
3	0
4	0
41	128
18	42
0	43
0	2
0	44
0	17
0	27
0	112
29	18
3	18
3	1
0	0
0	34
0	25
18	22
4	0
1	0
2	14
25	18
0	16
0	0
1	16
1	0
41	0
0	0
1	0
25	0
2	0
10	0
0	0
51	194
13	194
0	192
145	85
0	85
3	29
15	15
17	91
34	86
0	36
7	55
0	36
0	55
3	40
0	70
8	70
0	0
0	0
1	44
0	11
11	17
0	0
0	45
29	683
12	683
2	0
0	5
1	5
1	0
0	0
1	0
0	0
0	0
15	1
28	62
0	62
0	0
0	68
0	68
0	7
8	46
18	46
0	7
0	3
1	62
0	41
0	31
0	72
1	4
0	3
0	78
0	82
0	130
4	40
0	67
0	124
7	20
1	64
1	0
1	0
0	15
0	1
4	16
0	0
0	1
1	1
14	3
0	4
0	7
0	2
0	0
0	2
3	9
0	9
3	3
0	0
0	3
0	3
3	6
0	6
2	0
8	0
16	0
6	65
0	30
12	76
0	18
1	15
1	20
0	15
0	5
43	80
4	0
0	5
7	5
3	40
20	42
888	39
12	53
14	0
5	0
57	53
2	4
39	4
3	8
3	8
0	8
0	8
0	5
0	5
0	8
0	8
0	0
49	0
0	4
0	0
0	4
1	0
15	2
0	2
0	5
0	31
0	44
0	4
0	30
0	25
6	155
160	157
1	3
0	28
0	22
0	16
4	3
13	0
4	0
9	0
0	0
0	11
0	11
0	2
0	2
0	3
0	0
9	17
0	18
0	58
0	11
0	53
0	15
4	40
1	0
0	40
0	13
0	55
0	0
0	5
6	18
3	8
0	4
0	10
5	1
21	2
2	0
0	5
0	0
0	16
0	0
0	16
1	0
16	5
0	12
2	20
20	12
0	15
0	0
1	0
1	87
0	88
0	80
3	82
1	38
13	39
0	0
0	0
0	0
0	0
0	2
0	10
0	12
2	0
24	0
1	3
2	39
0	47
0	52
0	19
0	3
8	52
0	65
16	0
6	38
8	71
0	82
0	74
0	0
0	0
0	0
11	2
0	0
2	24
3	13
0	18
0	19
0	17
0	29
2	29
0	14
0	17
17	9
53	9
49	53
0	150
12	19
0	66
19	93
0	150
43	72
0	3
9	3
7	13
10	13
10	86
0	1
4	103
3	5
0	3
50	78
66	75
3	48
5	8
0	2
7	0
0	0
15	0
0	0
5	0
0	0
0	0
2	0
0	0
4	0
0	0
7	0
0	0
0	0
1	0
0	0
1	0
0	0
2	1
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	4
1	10
0	1409
47	1320
0	1
19	551
1	781
0	9
0	5
2	16
0	7
0	3
0	1
0	3
0	0
13	55
0	36
0	49
0	0
0	6
0	0
1	101
0	2
0	13
1	265
0	270
2	260
2	3
1699	706
0	709
1	21
17	21
31	0
0	22
0	16
0	6
1	0
0	1
0	2
2	0
8	2
1	37
0	16
0	37
1	0
11	95
7	110
3	110
2	0
3	2
0	0
15	1
2	0
3	49
0	138
0	70
0	138
2	70
0	79
168	44
0	44
11	127
0	209
1	208
0	0
0	0
22	38
3	38
96	3
8	7
6	13
0	11
0	21
0	28
0	0
0	12
0	160
0	144
0	167
0	163
0	137
2	53
6	128
6	1
0	46
0	137
0	0
0	171
0	0
163	191
19	191
7	0
10	20
0	49
0	49
0	49
0	2
30	153
1	153
0	17
22	0
2	58
0	26
0	438
0	355
0	437
0	182
0	434
0	359
0	360
0	1
7	1
0	433
9	229
2	229
19	3
0	714
0	660
0	585
0	683
0	698
0	645
3	297
0	85
1	2
3	93
0	129
0	41
0	19
0	60
4	12
5	60
0	15
0	0
9	0
5	1
0	1
0	0
0	0
0	0
3	0
0	10
0	8
0	8
0	13
0	4
0	2
0	7
14	13
3	0
1	0
0	4
3	4
22	0
0	0
0	89
0	79
0	51
0	27
0	20
0	183
8	18
0	131
4	0
16	6
47	3
0	15
0	42
0	33
0	45
0	71
0	13
0	15
0	19
1	27
0	13
2	0
0	55
0	59
0	66
0	95
2	27
1	2
0	2
1	0
0	0
0	1
4	0
0	1
0	0
0	1
127	25
2	25
18	0
0	0
1	0
0	0
1	0
0	10
1	10
3	0
0	0
0	222
15	152
0	161
3	223
0	31
0	50
0	196
0	138
0	155
0	230
0	163
3	68
6	25
0	1027
1	45
2	1042
9	231
9	164
36	656
12	656
0	250
17	238
0	14
0	531
89	1251
13	0
2	6
1	38
1	15
17	3
0	66
0	50
0	242
44	234
0	256
10	163
0	97
1	16
8	242
2	28
0	22
0	56
1	40
0	11
8	37
52	9
2	0
27	0
282	2
66	50
0	48
97	0
0	0
1	1188
0	55
1	34
0	167
3	37
0	1145
0	1126
8	995
0	0
0	0
0	17
0	0
0	16
0	33
0	17
1	0
0	27
0	27
3	14
0	8
0	2
0	6
0	5
0	6
4	1
3	26
0	26
9	107
1	46
0	116
1	100
0	17
0	46
0	115
0	11
0	36
0	2
6	37
0	4
6	21
0	0
0	12
2	6
0	5
1	11
344	71
141	70
0	0
0	103
0	33
5	0
0	454
0	185
11	245
78	609
0	0
0	0
1	0
22	19
5	12
0	0
0	0
0	0
7	1
0	0
0	104
8	114
7	6
0	83
0	115
0	98
6	114
0	110
1	111
0	102
0	107
3	0
33	52
140	45
11	0
0	0
2	11
0	11
7	0
0	0
5	73
0	80
0	14
0	5
2	8
21	8
0	0
1	1
2	2
33	0
0	19
6	104
0	146
0	152
66	120
81	78
10	65
2	5
61	25
1	120
1	0
0	0
7	0
0	0
0	0
8	0
0	1
0	43
0	119
0	1
8	6
5	95
0	113
3	11
0	137
0	137
4	135
0	12
1	4
0	0
0	0
0	7
0	0
9	22
0	6
0	0
0	22
0	0
27	2
8	0
0	0
0	0
0	0
152	12
0	0
5	57
5	57
0	22
1	54
18	54
0	0
0	4
1	15
