UniqueCount	AmbigCount
1	0
13	0
19	21
16	2
0	21
0	0
0	5
0	0
0	14
0	0
0	11
8	1
8	0
0	0
5	61
20	9
0	61
0	37
0	9
0	3
0	3
0	29
0	14
0	15
7	19
0	5
0	22
0	0
8	0
0	0
7	5
0	5
0	0
2	0
1	0
17	5
0	43
2	43
0	20
0	20
0	0
3	43
0	1
0	1
0	0
7	1
0	0
0	78
20	0
5	30
17	39
0	79
20	25
5	6
13	31
19	0
0	16
0	5
0	17
4	0
0	0
11	33
3	31
0	33
0	0
0	31
1	14
0	25
0	24
84	34
18	34
0	0
0	0
0	20
0	17
10	5
1	0
7	0
15	0
10	2
4	18
0	0
6	18
1	0
48	0
4	0
0	0
1	0
26	0
23	0
0	0
63	132
3	132
0	132
43	22
2	22
0	18
7	14
12	46
13	41
0	12
0	13
0	12
9	13
4	6
0	22
9	22
0	0
2	0
0	48
0	7
44	16
0	0
0	51
46	536
0	536
29	0
6	3
1	3
0	0
1	0
2	2
0	2
1	2
13	6
13	28
0	28
0	0
0	18
0	18
0	6
5	12
3	12
0	6
0	5
0	39
0	16
1	11
0	54
8	5
0	5
0	67
0	62
0	79
0	16
0	51
0	66
5	7
1	57
3	0
0	0
2	5
0	9
0	14
0	0
2	4
0	4
33	2
3	1
1	3
0	2
0	2
0	0
4	0
5	0
0	53
0	3
0	50
0	7
2	25
0	24
13	0
3	0
27	0
14	39
0	10
2	45
0	9
10	13
1	9
0	14
0	0
39	34
4	0
0	0
0	0
13	76
32	47
835	94
44	44
10	0
0	0
48	44
3	6
19	6
0	20
0	2
0	20
0	25
0	1
0	6
0	20
0	20
0	0
34	0
0	3
1	0
1	3
2	0
0	1
0	1
0	2
0	8
0	9
3	0
0	7
0	7
7	138
202	135
3	7
0	17
1	14
3	11
4	5
20	0
15	0
62	0
6	0
0	6
0	6
0	2
0	0
0	2
0	0
22	29
0	21
0	78
0	4
0	79
0	8
7	70
0	2
0	70
6	22
0	92
0	0
0	6
0	14
7	4
0	0
0	4
11	0
8	0
11	0
0	4
0	1
0	8
0	4
0	8
7	1
12	3
0	9
6	38
14	7
1	36
2	3
0	0
2	56
0	55
4	55
0	56
0	25
10	25
0	0
0	0
0	2
3	2
0	2
1	6
0	8
5	0
15	2
4	9
7	43
0	46
0	68
0	33
3	7
6	51
0	76
2	0
6	28
12	61
0	65
0	61
6	0
0	1
1	1
13	1
14	1
0	5
3	43
0	43
0	11
0	14
0	19
0	19
0	14
0	5
9	0
14	0
1	53
0	113
23	7
9	38
5	64
0	89
6	67
0	1
13	0
6	7
41	2
66	65
0	3
10	77
5	16
0	4
31	101
102	100
5	55
18	3
10	0
5	0
0	3
16	3
0	0
0	0
3	0
0	0
0	0
0	0
8	0
1	0
10	2
0	0
0	0
7	0
0	0
3	0
0	0
0	2
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	7
