UniqueCount	AmbigCount
0	0
43	0
5	30
21	0
0	30
0	6
5	14
0	0
0	22
0	0
1	8
7	8
2	6
0	0
2	125
27	8
0	125
0	55
0	17
0	2
0	11
0	34
0	15
2	20
2	40
3	36
0	35
1	0
4	0
2	0
14	18
0	18
0	0
15	0
0	0
16	2
0	42
0	42
0	26
0	19
0	0
0	42
3	0
0	0
2	0
2	0
0	0
8	142
3	0
6	63
22	88
0	153
12	5
4	8
3	13
50	0
0	10
0	4
0	10
1	0
3	0
27	54
13	69
0	34
6	0
0	69
0	14
8	30
0	49
78	52
42	52
5	3
0	0
0	44
1	38
21	30
0	0
13	0
5	1
6	4
1	7
4	1
7	8
0	0
44	6
0	0
1	0
17	0
17	0
7	6
0	0
54	243
11	243
9	243
78	44
0	44
1	16
9	27
1	68
28	62
0	27
7	36
0	27
0	36
2	49
5	62
2	62
0	0
0	1
0	63
0	13
34	15
0	0
0	65
30	743
12	743
36	1
0	4
4	4
3	0
0	1
0	0
1	0
7	0
31	3
24	99
0	99
0	0
0	47
0	47
0	9
9	31
3	31
0	18
0	13
3	48
0	43
0	27
0	84
17	6
0	13
0	114
3	81
0	114
0	43
1	82
0	84
35	25
2	101
5	0
2	0
1	22
0	18
5	40
0	0
2	14
0	14
57	11
0	5
0	16
10	3
0	0
0	3
8	7
1	7
0	37
2	0
0	37
0	3
1	18
0	18
4	4
40	0
8	0
5	65
0	15
30	94
0	25
2	17
5	37
0	17
0	6
67	63
12	0
0	6
0	6
8	74
48	77
1339	70
69	77
12	0
4	0
49	76
0	4
16	4
1	34
0	8
0	29
0	33
0	7
1	13
0	33
0	29
0	0
127	0
2	1
0	0
1	1
0	0
13	1
0	1
0	4
0	24
0	35
0	2
0	26
0	24
11	238
359	243
0	12
0	35
1	22
0	26
1	2
8	0
6	0
33	0
3	0
0	9
4	9
0	10
0	0
0	10
0	0
38	24
0	16
0	44
0	2
0	50
0	3
4	34
7	0
0	38
5	22
0	54
0	4
0	3
0	7
0	7
0	0
0	2
1	4
10	0
3	0
0	18
0	0
0	57
0	6
6	57
5	0
36	9
0	17
16	30
7	5
0	21
4	12
0	0
0	146
2	145
0	135
0	138
3	42
5	42
0	0
0	0
0	0
0	0
0	0
0	17
0	17
0	0
45	0
2	39
0	56
0	45
6	33
0	13
5	25
0	66
2	43
14	0
1	28
3	63
0	86
0	83
5	0
0	0
0	0
27	1
13	0
0	30
4	39
0	42
0	29
0	19
3	36
11	34
0	18
0	27
1	8
59	8
0	60
0	169
21	35
5	67
20	106
0	160
34	80
0	7
6	7
1	28
10	11
28	72
0	8
18	103
7	15
0	6
72	110
73	110
7	70
7	3
8	3
8	0
0	2
23	2
0	0
1	0
3	0
0	0
0	0
5	0
6	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
5	0
2	0
1	0
0	0
0	0
0	0
0	0
0	2
0	8
0	4
2	4
0	1420
56	1337
0	14
27	671
2	828
0	2
0	14
9	17
0	20
0	6
0	5
0	0
0	5
15	32
1	27
0	29
0	0
0	3
0	0
3	70
0	0
0	42
0	184
6	221
0	186
0	0
1205	611
0	611
4	7
43	7
29	0
0	29
0	13
0	17
2	0
0	2
0	6
0	0
11	7
0	5
2	3
0	5
0	0
6	71
1	103
