UniqueCount	AmbigCount
0	1
2	1
4	18
11	0
0	18
0	0
14	3
4	3
0	5
1	0
0	5
2	0
0	0
0	0
5	64
27	6
1	64
0	72
0	41
0	6
0	7
0	69
0	11
0	46
0	41
0	15
0	53
0	0
1	0
1	0
5	7
0	7
0	0
5	0
2	0
18	0
1	16
0	16
0	11
0	9
0	3
0	16
2	1
0	1
2	1
0	0
1	0
7	142
3	0
1	65
9	106
0	148
1	11
0	1
8	12
10	0
0	7
0	0
0	7
0	0
4	0
1	3
14	59
0	46
0	0
0	76
1	22
0	26
0	3
6	49
22	51
2	0
0	0
0	25
0	15
4	15
4	0
3	0
6	6
18	7
7	3
0	0
1	3
0	1
42	2
2	0
0	0
4	0
7	0
0	2
0	0
91	198
13	198
2	198
167	66
1	66
0	8
0	7
10	38
24	30
0	38
9	48
0	38
0	48
1	28
0	36
3	36
0	0
0	2
0	60
0	13
34	20
2	1
0	60
37	521
0	521
7	0
0	23
0	23
0	0
0	1
0	13
0	5
0	5
0	1
25	53
0	53
0	0
0	36
0	36
0	5
20	34
11	34
3	5
0	11
0	88
0	66
0	55
0	143
4	3
0	12
0	132
0	118
0	180
0	65
0	79
0	191
6	30
2	102
4	0
10	0
0	2
0	8
0	10
0	1
4	6
0	6
1	2
0	0
3	2
1	0
0	0
0	0
1	0
0	0
1	12
0	2
0	10
0	0
0	0
0	0
0	0
5	0
12	0
4	71
0	20
9	80
0	15
0	27
0	17
0	33
0	0
56	58
2	0
0	1
0	1
1	0
0	0
1	0
12	45
3	0
0	0
63	45
0	4
12	5
1	8
0	4
0	9
0	8
0	13
0	15
0	10
0	6
0	0
2	0
0	0
0	0
0	0
0	0
1	6
4	6
0	5
0	25
0	38
0	2
0	24
0	23
0	0
2	0
0	11
0	36
2	28
1	31
6	0
38	0
13	0
54	0
2	0
0	0
0	0
0	3
0	3
0	3
0	0
0	10
0	18
0	33
0	6
0	21
0	8
0	15
0	1
0	18
5	5
0	19
0	0
0	4
0	8
8	2
0	0
0	2
5	1
4	0
0	0
0	17
0	0
0	44
0	3
0	44
0	0
0	8
0	10
23	8
17	6
0	0
0	4
2	0
4	62
0	62
0	55
0	59
6	26
5	26
0	0
0	0
0	0
0	0
2	1
0	19
0	19
0	0
1	0
6	12
0	29
0	30
1	54
2	36
0	10
7	39
0	64
5	0
1	53
12	112
0	113
0	108
8	5
0	7
2	2
1	0
15	0
0	8
3	1
1	1
0	8
0	11
1	11
0	11
0	9
2	6
1	18
38	18
19	97
0	223
20	16
5	112
40	182
0	197
42	152
0	0
8	0
17	22
30	4
24	121
0	7
1	143
0	0
0	0
1	8
1	8
1	0
0	0
7	1
0	0
0	1
10	1
0	0
0	3
0	0
0	0
0	0
4	0
5	0
1	0
7	1
0	0
0	0
2	0
1	0
4	0
0	0
3	0
2	4
0	0
0	0
0	0
0	0
0	0
0	1
0	10
4	4
0	8
0	1067
20	986
0	3
7	324
1	513
0	4
0	1
5	4
0	2
0	2
3	2
6	0
0	2
40	56
2	49
0	52
0	0
0	4
0	0
1	179
0	0
0	6
0	445
0	446
0	441
2	0
2115	1210
5	1210
5	14
0	14
2	0
0	12
0	5
2	12
2	3
0	1
0	0
0	0
7	1
1	24
0	8
2	24
6	0
0	65
19	85
1	85
3	7
15	0
0	0
19	0
0	0
6	45
0	207
0	105
0	226
0	117
0	120
132	37
8	46
1	193
0	191
0	191
0	0
1	0
11	13
3	13
1	0
0	0
0	1
0	41
0	68
0	76
0	0
6	18
0	175
2	158
0	170
0	168
0	148
0	76
0	112
0	5
1	30
0	147
1	5
0	168
0	0
151	275
12	275
0	3
12	8
0	13
0	16
0	15
0	0
24	159
1	159
0	23
19	0
1	4
3	7
0	440
0	419
0	443
0	257
0	441
0	418
0	415
0	0
3	0
0	444
3	194
0	194
8	6
0	1224
0	1146
0	972
0	1196
0	1221
0	1121
0	422
0	55
1	0
9	92
0	98
0	75
0	23
0	102
0	12
0	96
0	19
2	0
2	0
2	6
0	0
4	0
0	6
1	1
0	0
0	11
0	10
1	10
0	7
0	2
0	0
0	11
0	7
0	0
4	2
0	7
1	9
28	0
2	0
0	64
0	61
0	27
0	50
0	25
2	114
1	8
0	103
0	1
7	10
35	3
0	9
0	41
0	24
0	49
0	57
0	14
0	20
0	25
0	11
0	5
13	0
2	21
1	21
0	53
1	66
4	15
0	6
1	6
8	0
0	0
0	1
5	1
0	2
0	1
0	1
36	28
0	28
15	3
0	0
9	0
0	0
0	0
0	0
3	0
7	0
0	0
0	229
4	165
0	149
6	249
0	44
8	44
1	211
0	138
0	128
0	255
0	163
11	76
2	22
0	198
0	25
1	224
8	41
3	38
24	168
25	169
1	34
6	31
0	1
0	66
12	213
27	0
2	2
0	10
0	24
1	0
0	47
0	44
3	324
2	318
0	325
5	197
0	117
0	1
7	324
0	5
0	24
0	38
2	26
0	0
11	36
43	0
1	0
7	0
216	0
107	18
0	18
58	0
0	0
3	963
1	53
0	24
0	170
0	24
0	924
0	918
4	735
2	4
0	0
0	9
0	1
1	1
0	15
2	15
2	0
0	29
6	29
8	16
0	15
0	14
0	1
6	15
0	1
0	0
0	7
0	7
2	132
0	68
0	148
2	127
0	14
0	68
0	136
0	7
0	2
0	0
0	2
0	0
0	7
0	0
0	6
0	0
0	0
3	3
1	3
21	3
0	0
0	1
0	0
0	0
0	9
0	5
0	4
0	14
0	0
0	0
3	0
3	0
0	0
0	0
0	0
0	0
0	0
1	0
2	3
3	10
7	0
0	3
0	6
0	5
1	10
0	6
3	3
0	2
0	6
4	0
2	50
10	50
1	0
0	0
0	0
0	0
0	0
0	0
0	29
2	36
0	10
0	3
0	0
0	0
0	0
0	0
0	0
25	0
0	11
2	96
5	174
0	178
8	86
47	32
5	13
0	0
38	19
0	86
1	0
1	0
2	0
0	0
0	0
0	0
0	17
0	0
2	51
0	0
1	4
5	0
0	56
0	12
0	53
8	58
19	55
4	13
1	1
0	0
6	0
0	0
0	10
5	3
0	0
0	10
0	3
0	0
24	0
1	0
2	0
0	0
0	0
84	3
0	0
3	64
5	64
0	32
0	28
50	28
0	0
1	19
3	46
4	4
1	19
4	38
1	0
0	0
0	230
14	230
0	1
264	52
65	127
0	58
0	63
0	58
0	63
1	127
27	0
0	0
0	33
0	8
27	33
0	0
0	1
0	14
0	15
1090	27
0	26
5	0
2	0
8	2
25	2
0	24
3	17
0	12
4	30
5	17
9	6
2	43
33	97
0	70
5	66
0	0
0	31
0	34
12	13
1	8
0	6
0	9
0	6
0	0
0	3
0	0
0	12
3	3
