UniqueCount	AmbigCount
1	3
17	3
2	11
5	0
0	11
0	0
0	4
0	0
0	6
3	0
8	6
7	0
0	0
2	0
0	4
1	1
0	4
0	31
0	13
0	4
0	0
0	23
0	12
0	10
0	3
1	3
0	11
0	0
3	0
1	0
7	4
0	4
0	0
3	0
0	0
42	0
0	29
0	29
0	25
0	5
0	0
0	29
0	0
3	0
0	0
4	0
2	0
1	3
0	0
2	1
6	1
0	3
6	0
0	11
0	11
7	0
0	13
0	5
0	13
0	0
7	0
2	12
3	9
0	9
0	1
0	9
0	4
3	6
0	9
71	32
14	33
2	0
6	2
0	13
0	13
4	2
5	0
0	0
6	13
16	14
0	3
0	0
7	3
5	0
17	7
0	6
0	0
6	0
3	0
13	1
3	0
27	64
0	64
0	64
9	13
0	13
0	18
2	19
6	66
21	62
0	6
0	10
1	6
0	11
8	21
0	29
1	29
0	0
3	0
0	24
0	14
27	8
0	0
0	30
43	340
0	340
24	0
0	0
0	0
0	0
0	0
3	0
0	0
2	0
12	0
33	88
0	88
0	0
2	130
0	130
8	7
1	12
1	12
0	8
0	7
0	11
0	8
0	8
0	11
4	0
0	7
0	15
0	13
0	24
0	8
0	15
0	20
0	8
0	15
6	0
0	0
0	2
0	4
0	6
0	0
6	0
0	0
23	1
0	3
0	4
2	2
5	1
0	1
15	8
5	7
0	21
0	1
0	20
0	3
0	17
0	16
0	0
8	0
10	0
6	15
0	16
14	16
0	1
1	6
0	1
0	6
8	0
26	25
0	0
0	2
0	2
7	53
54	39
791	75
4	2
11	0
0	0
19	2
11	102
66	109
0	7
0	1
0	7
0	13
0	6
0	12
0	7
0	7
0	0
46	0
0	0
0	0
0	0
2	0
0	1
0	1
3	0
0	3
0	18
0	1
0	18
3	3
6	54
58	54
0	2
0	26
6	23
0	17
4	8
7	0
0	0
10	0
0	0
0	0
1	0
0	5
2	2
0	5
0	0
12	7
0	13
0	268
0	9
0	280
0	12
4	259
0	4
0	259
0	22
0	262
0	1
0	3
0	4
0	5
0	0
0	0
0	1
49	2
0	0
2	3
0	5
0	6
0	0
0	6
5	1
1	0
0	1
2	21
1	1
0	22
0	0
0	0
4	80
0	79
0	63
10	72
1	21
0	21
0	0
0	0
0	5
11	1
0	6
0	11
0	12
0	1
24	0
5	4
1	24
0	20
0	15
3	6
6	2
0	24
0	15
5	0
0	27
0	54
0	59
0	54
0	3
0	3
0	0
0	0
23	0
0	2
1	22
0	22
0	2
0	3
0	6
2	7
0	2
0	2
41	13
30	13
0	37
0	147
5	33
0	39
10	82
0	145
38	65
0	0
16	0
0	19
2	2
2	38
0	16
16	90
8	1
2	4
51	90
26	90
0	54
5	1
0	0
2	0
0	0
11	0
0	0
0	0
1	0
0	0
0	2
10	0
11	0
1	0
2	0
0	0
3	0
0	0
5	0
2	0
0	0
0	0
0	0
0	0
1	0
0	0
8	0
0	0
0	0
0	3
0	0
0	3
0	377
27	364
0	4
27	145
12	197
0	19
0	0
0	5
0	1
0	1
0	2
2	2
0	14
3	20
0	13
0	20
3	0
0	0
0	0
1	99
0	3
6	15
0	161
0	171
0	162
0	3
267	127
7	127
3	15
16	15
5	0
0	30
0	20
0	22
0	7
2	2
4	3
2	2
9	2
0	16
10	13
2	16
1	0
4	34
0	37
2	37
0	0
18	0
0	0
38	4
8	0
4	54
0	88
5	66
0	88
5	66
0	28
29	50
0	54
2	88
0	33
0	28
0	9
0	9
6	306
166	306
11	0
0	0
0	0
0	2
0	9
0	9
0	0
0	1
0	221
2	181
0	203
0	185
0	162
0	68
8	133
4	0
4	65
0	162
0	0
0	167
1	3
329	30
24	30
34	4
3	0
0	4
0	5
0	5
0	0
38	217
2	216
0	39
41	0
0	0
4	9
0	55
0	63
0	59
0	62
0	44
0	74
0	70
0	2
0	2
0	48
1	125
0	125
4	0
0	209
0	187
0	180
0	205
0	209
0	183
0	86
0	192
6	0
38	299
0	303
0	4
3	1
0	5
0	0
0	5
0	0
1	0
9	0
0	11
0	3
0	0
0	11
4	0
0	0
5	12
0	13
0	21
0	13
0	14
0	4
0	12
3	13
3	0
0	0
0	32
0	32
43	1
1	0
1	7
0	2
0	0
0	29
0	2
0	7
4	0
0	34
2	0
3	0
7	0
1	5
0	5
0	0
0	5
0	1
0	2
0	1
0	2
0	13
0	4
0	0
1	18
9	19
0	54
0	64
1	13
3	3
1	3
3	0
2	0
0	0
0	1
0	1
0	1
0	0
413	34
0	34
20	1
0	0
0	0
3	0
0	0
1	16
0	14
17	0
0	0
0	51
15	27
0	22
0	51
0	3
0	4
2	45
0	15
0	22
0	51
0	22
22	12
3	3
0	2420
0	124
3	2447
28	478
26	353
114	1565
64	1568
0	171
5	155
0	36
0	1182
91	2568
34	0
0	1
7	215
1	165
11	0
1	459
0	330
0	52
7	51
0	52
5	32
0	23
0	1
0	52
0	12
1	8
0	10
4	7
0	0
0	8
175	26
1	0
10	0
161	0
6	6
0	6
2	0
0	0
0	651
0	17
1	8
0	79
0	10
0	621
0	619
13	553
0	0
0	0
0	12
0	12
1	1
0	1
0	0
0	0
0	17
0	17
3	24
0	20
0	8
2	4
17	18
0	4
0	0
5	17
0	17
0	59
1	37
0	62
1	53
0	6
6	37
8	60
0	38
0	19
0	3
9	28
0	3
6	75
9	1
0	16
3	14
0	29
0	41
543	118
352	128
363	33
0	602
2	174
29	2
1	1677
0	421
546	1307
147	1567
0	0
0	0
16	1
21	7
26	6
1	0
0	0
3	0
11	4
0	0
0	22
5	24
4	10
0	19
0	24
0	22
3	24
0	23
0	24
0	21
0	22
3	0
6	9
27	9
13	0
0	0
1	16
0	16
11	0
2	0
1	26
0	31
2	9
0	3
4	22
4	22
0	5
0	5
11	0
261	4
6	0
5	36
0	43
0	57
38	33
313	367
30	297
9	2
291	72
0	33
31	0
2	0
0	0
0	1
0	2
9	0
3	3
2	97
2	400
0	2
1	15
2	256
0	400
0	1
0	50
0	49
0	49
0	0
0	0
2	0
4	0
0	2
0	0
3	43
3	5
0	0
0	43
0	0
33	0
21	0
0	1
1	0
3	1
28	2
0	0
10	22
0	22
0	20
3	32
6	31
0	1
0	0
0	2
4	0
0	0
0	2
6	1
0	0
1	57
4	57
0	7
285	33
74	203
0	38
0	38
1	41
7	41
0	203
4	0
0	0
0	6
0	6
3	6
0	0
0	0
0	3
0	3
1837	299
98	308
19	0
116	0
2	3
9	3
0	2
4	21
0	1
5	22
7	1
0	3
0	34
8	130
0	146
0	15
21	0
0	18
0	18
22	4
0	8
2	0
0	11
0	0
0	0
0	0
0	0
2	11
44	0
1	0
0	3
23	3
1	0
0	0
61	27
1	27
12	27
0	27
6	10
25	10
0	0
1	8
0	8
6	0
4	2
0	1
0	4
0	99
2	0
0	0
0	0
15	129
3	4
0	22
0	99
0	13
3	119
0	0
0	2
0	2
0	0
0	50
0	33
0	81
0	0
2	1
0	25
12	20
0	20
0	73
0	5
7	0
0	24
338	32
0	135
0	141
0	135
0	138
0	135
8	141
0	9
0	9
0	5
7	63
0	62
0	2
3	2
37	0
2	25
0	25
0	0
1656	2952
212	2525
235	641
58	194
23	892
5	1506
0	243
0	163
92	91
0	162
0	160
1	31
23	254
0	0
0	127
0	5
2	231
14	212
0	98
3	0
0	125
384	5
72	0
0	0
68	0
6	2
0	2
20	2
2	0
26	8
13	4
27	2
0	0
0	12
10	2
0	0
0	0
6	2
4	0
0	0
0	0
54	0
2	0
0	0
0	0
0	5
9	3
0	0
5	8
0	0
19	0
0	0
0	5
0	0
0	0
0	0
0	0
2	5
11	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	1
20	0
0	19
0	25
0	64
0	28
14	2
0	56
0	11
0	67
0	87
0	10
0	10
3	85
0	64
12	23
0	68
0	11
0	10
0	0
10	15
0	0
0	16
0	7
12	3
2	0
0	0
0	9
9	1
0	58
35	66
0	1
0	0
0	11
438	13
45	28147
18	20379
1	3971
6	25047
2180	25961
7	1536
0	32
0	10
0	11
1	14
0	0
7	29
0	0
8	6
0	0
16	11
3487	12
0	0
21	0
3	0
65	0
8	127
0	125
0	25
0	25
0	25
0	9
0	45
3	45
12	4
0	20
0	68
13	110
0	101
21	82
7	0
0	2
16	502
0	7
7	0
5	7
0	68
9	74
0	5
96	275
3	816
33	84
0	1
0	19
5	63
0	2
2	99
10	2
8	36
19	139
0	1039
3	122
2	68
6	20
4	20
182	1
211	181
0	0
0	0
292	7
0	0
0	6
4	4
3	0
0	0
0	4
0	4
1	17
0	2
0	17
0	0
0	0
0	0
1	0
1	0
0	0
2	23
24	23
31	0
17	0
0	28
0	27
6	5
0	27
0	3
0	32
7	6
0	6
0	82
0	6
0	82
0	21
0	10
8	22
0	5
0	5
0	7
0	9
1	7
4	0
6	18
0	18
11	37
32	63
0	63
0	0
5	1
82	1
0	0
0	0
0	111
0	98
0	102
1	66
0	94
0	12
1	7
0	12
53	0
0	0
0	22
0	22
8	16
0	22
0	0
0	0
0	35
0	35
1	0
0	30
0	0
0	5
0	37
0	26
1	31
0	31
4	1
3	7
84	0
10	29
47	29
31	29
6	8
7	225
0	132
0	97
26	13
1	246
0	220
27	33
2	33
2	23
5	0
0	5
0	5
0	2
0	2
0	2
0	2
0	2
4	1
0	0
0	0
0	0
712	2784
351	1981
2	3
1	2
2	7
