UniqueCount	AmbigCount
0	2
100	2
15	18
29	0
0	18
0	0
0	8
0	4
0	23
0	1
8	25
27	0
11	0
12	0
5	82
168	6
1	82
1	102
0	17
0	12
0	18
0	55
0	52
14	41
6	41
3	22
0	40
10	0
4	1
4	2
13	18
0	18
0	0
14	0
0	0
67	18
0	263
0	263
0	137
0	68
0	0
0	263
2	0
0	0
1	0
13	1
3	0
3	71
31	1
28	31
87	46
0	72
56	9
5	5
4	14
73	0
0	51
0	12
0	55
1	0
0	0
53	56
17	32
0	45
9	8
5	34
0	7
6	37
0	46
233	11
10	11
2	0
0	0
0	73
0	68
3	10
2	2
21	0
15	4
10	6
1	18
6	0
24	18
3	0
75	16
8	3
2	0
7	0
30	0
22	13
6	0
47	112
3	112
0	112
76	31
0	31
0	14
33	17
4	69
17	68
12	16
0	19
0	16
2	22
0	49
20	61
0	61
0	0
3	0
0	44
1	16
142	14
7	0
2	48
19	473
11	473
76	0
1	3
14	3
1	0
0	2
0	1
2	7
19	7
143	14
24	78
0	78
3	0
0	58
0	58
0	6
13	35
12	35
0	29
0	25
12	66
0	40
1	35
0	164
21	3
0	25
0	259
0	163
0	183
0	40
1	162
0	88
44	24
1	223
11	1
26	2
8	44
0	26
3	70
0	2
11	13
1	13
192	3
0	1
9	4
2	2
0	0
0	1
12	19
27	20
1	31
0	2
0	29
0	29
1	82
5	74
12	4
116	2
146	0
14	86
0	50
39	96
4	7
3	37
5	12
0	42
0	0
74	89
19	0
0	0
0	0
30	127
96	89
2543	153
120	18
55	0
7	0
35	18
1	4
28	6
0	106
0	14
0	65
0	114
0	9
0	66
0	107
0	57
0	0
241	6
0	4
0	1
0	3
12	0
0	0
0	0
0	3
3	9
0	21
0	1
0	15
0	10
13	404
644	415
6	29
0	49
1	45
12	49
10	4
30	0
27	0
132	2
8	0
0	44
2	44
0	3
0	2
0	3
0	0
72	103
0	21
0	11
0	0
0	60
0	2
2	6
0	4
0	9
1	68
0	107
0	7
0	11
0	12
6	11
0	0
0	0
36	11
8	2
0	0
1	4
0	0
0	10
0	1
0	10
10	5
137	2
0	26
4	87
3	10
4	85
6	18
7	0
0	51
0	51
0	45
0	51
0	22
4	22
0	1
0	1
0	0
2	0
0	2
0	21
0	23
25	0
21	0
1	37
2	101
0	107
0	42
0	22
6	34
0	113
0	54
3	0
8	33
4	51
0	58
0	54
38	1
1	1
4	0
56	2
31	2
0	3
5	86
0	86
0	3
0	71
4	87
3	88
1	56
0	3
1	13
44	13
2	124
0	351
48	53
26	145
35	206
0	326
26	159
0	13
27	7
19	72
24	21
134	151
0	43
16	236
10	26
11	8
116	345
354	339
18	155
12	10
12	0
13	1
0	0
82	1
0	0
0	1
1	0
0	0
0	0
6	0
15	0
7	0
39	1
1	0
0	0
5	0
11	0
13	0
0	0
5	2
0	0
1	0
0	0
0	0
0	0
0	0
0	2
0	34
0	11
0	30
0	1063
26	1009
0	11
64	397
19	538
0	24
0	13
0	22
0	33
0	20
3	17
0	0
1	35
3	39
2	24
0	37
0	2
1	4
1	2
2	118
4	11
0	61
2	340
0	390
3	323
2	0
914	533
0	533
4	6
138	6
45	0
0	107
0	75
1	50
0	13
0	0
1	8
8	0
17	2
0	20
0	16
0	20
3	0
8	62
9	71
1	71
12	2
36	0
0	0
152	9
10	6
1	23
0	87
4	51
0	87
1	51
1	38
74	22
3	22
0	70
4	90
0	87
0	0
10	0
104	72
0	72
53	0
4	3
7	3
0	6
0	12
0	13
0	0
1	4
0	285
13	260
0	280
0	121
0	113
2	60
46	67
30	9
1	20
2	116
12	6
0	113
11	5
86	137
24	137
78	2
4	8
0	81
0	95
0	87
0	0
13	101
2	101
0	18
28	0
0	37
29	34
0	467
0	280
0	466
1	283
0	329
0	418
0	419
0	0
5	0
0	328
2	167
0	167
93	3
0	531
0	522
0	422
0	511
0	531
0	502
0	209
0	95
8	1
6	102
0	144
1	32
0	12
0	45
2	21
0	42
0	25
1	0
62	0
0	4
0	2
0	0
0	2
0	0
0	0
0	13
1	10
0	11
0	64
3	6
0	3
0	11
69	64
1	0
0	0
0	3
0	3
40	0
1	0
0	27
0	92
0	49
0	222
0	54
1	74
11	10
0	204
7	4
72	0
57	12
0	48
0	38
0	2
0	38
0	66
0	20
3	8
0	30
4	16
1	15
27	3
11	28
0	37
0	58
0	70
13	24
15	16
9	16
0	0
0	1
0	0
9	0
4	0
0	0
1	0
61	31
1	31
95	11
9	0
54	0
6	0
2	0
8	45
8	45
4	0
1	0
0	151
130	97
0	107
2	143
6	19
3	25
4	131
1	95
0	108
0	152
0	110
72	56
17	14
0	433
3	62
1	459
4	60
6	161
4	275
6	275
0	203
22	193
0	14
0	176
50	607
118	0
3	0
0	12
1	23
11	1
2	36
0	26
2	313
14	285
0	325
4	205
2	98
10	24
1	313
3	22
0	22
0	33
19	25
0	1
22	32
18	2
68	21
30	0
273	0
41	23
0	23
41	0
6	0
1	759
1	76
0	35
0	182
49	38
1	715
0	698
3	594
1	0
9	0
0	39
0	32
0	2
0	9
0	9
8	0
0	7
0	7
6	11
0	9
0	8
0	2
4	9
0	2
1	1
16	66
9	66
1	65
0	22
0	68
1	55
0	14
1	25
1	63
0	4
0	3
0	0
2	3
0	1
5	5
0	0
0	6
2	0
0	0
1	5
31	6
107	12
0	0
0	35
0	12
5	0
0	403
0	178
0	229
96	603
0	1
0	0
1	0
3	0
9	1
0	0
0	0
0	0
0	1
0	0
2	708
30	723
17	14
0	618
7	731
9	675
61	719
1	719
4	724
1	667
3	698
3	0
